occ_code	sic	tot_emp	h_mean	occ_title	year
00000	071	4970	12.18	Industry Total	1998
10000	071	380	22.89	Managerial & Administrative	1998
13099	071	60	17.81	Other Administrative Managers	1998
19005	071	290	24.34	General Managers & Top Executives	1998
19999	071	30	20.11	All Other Managers & Administrators	1998
20000	071	70	15.76	Professional/Paraprofessional & Technical Occupations	1998
21999	071	40	15.33	All Other Management Support	1998
24999	071	30	16.35	All Other Natural Scientists & Related Workers	1998
40000	071	90	15.86	Sales & Related Occupations	1998
43000	071	30	21.45	Sales Workers, Services	1998
49999	071	60	13.34	All Other Sales & Related	1998
50000	071	560	10.61	Clerical & Administrative Support	1998
51002	071	100	17.19	First Line Supervisors, Clerical & Administrative	1998
55108	071	140	9.11	Secretaries, Except Legal & Medical	1998
55305	071	30	6.92	Receptionists & Information Clerks	1998
55338	071	130	10.0	Bookkeeping, Accounting & Auditing Clerks	1998
55347	071	120	8.08	General Office Clerks	1998
59999	071	40	12.57	All Other Clerical & Administrative Support	1998
60000	071	30	8.01	Service Occupations	1998
69999	071	30	8.01	All Other Service Workers	1998
70000	071	2170	11.01	Agricultural, Forestry, Fishing & Related	1998
72002	071	230	19.91	First Line Supervisors, Agricultural/Forestry/Fishing	1998
79021	071	1070	11.1	Farm Equipment Operators	1998
79036	071	360	8.28	Sprayers/Applicators	1998
79041	071	120	8.3	Laborers, Landscaping & Groundskeeping	1998
79856	071	280	8.33	Farmworkers, Food & Fiber Crops	1998
79999	071	110	10.14	All Other Agricultural, Forestry & Fishing Workers	1998
80000	071	1670	11.46	Product/Construct/Operate Maintenance/Material Handling	1998
81000	071	80	16.47	First Line Supervisors-Product/Construct/Maintenance/Related	1998
81008	071	40	17.94	First Line Supervisors, Production & Operating	1998
81099	071	40	15.05	Other First Line Supervisors, Product/Construct/Maintain	1998
85000	071	130	14.1	Mechanics, Installers & Repairers	1998
85321	071	70	15.65	Farm Equipment Mechanics	1998
85999	071	60	12.13	Other Mechanics, Installers & Repairers	1998
87000	071	40	6.68	Construction Trade Workers, Except Material Moving	1998
87899	071	40	6.68	All Other Construction Trades	1998
92900	071	40	12.79	Other Machine Setters, Operators & Tenders	1998
92998	071	40	12.79	Other Machine Operators & Tenders	1998
97100	071	1060	11.42	Motor Vehicle Operators	1998
97102	071	830	11.97	Truck Drivers, Heavy or Tractor Trailer	1998
97105	071	230	9.46	Truck Drivers-Light, Include Delivery/Route Workers	1998
97900	071	150	8.61	Material Moving Equipment Operators	1998
97947	071	100	8.38	Industrial Truck & Tractor Operators	1998
97989	071	50	9.13	Other Material Moving Equipment Operators	1998
98000	071	120	8.27	Helpers, Laborers & Material Movers, Hand	1998
98999	071	120	8.27	Other Helpers, Laborers & Material Movers, Hand	1998
99999	071	40	17.18	Other Product/Construct/Maintenance/Material Handling	1998
00000	072	130440	8.42	Industry Total	1998
10000	072	4440	25.36	Managerial & Administrative	1998
13002	072	110	28.18	Financial Managers	1998
13005	072	280	17.35	Personnel, Training & Labor Relations Managers	1998
13011	072	570	25.0	Marketing/Advertising/Public Relations Managers	1998
13099	072	30	24.52	Other Administrative Managers	1998
15099	072	30	21.83	Other Services Managers	1998
19005	072	3320	26.19	General Managers & Top Executives	1998
19999	072	100	20.48	All Other Managers & Administrators	1998
20000	072	1240	17.77	Professional/Paraprofessional & Technical Occupations	1998
21100	072	340	19.44	Accountants, Auditors & Other Financial Specialists	1998
21114	072	340	19.44	Accountants & Auditors	1998
21305	072	40	18.31	Buyers, Farm Products	1998
21511	072	80	15.12	Personnel, Training & Labor Relations Specialists	1998
21999	072	60	13.39	All Other Management Support	1998
22100	072	50	25.69	Engineers	1998
22399	072	40	22.26	Other Architects, Surveying & Mapping Scientists	1998
24300	072	270	19.86	Life Scientists	1998
24305	072	230	18.61	Agricultural & Food Scientists	1998
24399	072	40	27.36	All Other Life Scientists	1998
24500	072	110	10.98	Physical & Life Science Technicians & Technologists	1998
24502	072	110	10.98	Biological/Agricultural/Food Technicians & Technologists	1998
24999	072	50	12.69	All Other Natural Scientists & Related Workers	1998
25100	072	60	19.43	Computer Scientists & Related	1998
31323	072	30	17.15	Farm/Home Management Advisors	1998
39999	072	100	15.13	Other Professional, Paraprofessional/Technicians	1998
40000	072	730	18.08	Sales & Related Occupations	1998
41002	072	70	21.17	First Line Supervisors, Sales & Related	1998
43000	072	80	22.13	Sales Workers, Services	1998
43017	072	80	22.13	Sales Agents, Business Services	1998
49005	072	90	25.11	Salespersons, Scientific Products & Services	1998
49008	072	320	18.7	Salespersons, Except Scientific & Retail	1998
49011	072	80	7.09	Salespersons, Retail	1998
49999	072	90	12.98	All Other Sales & Related	1998
50000	072	9630	9.99	Clerical & Administrative Support	1998
51002	072	1260	14.44	First Line Supervisors, Clerical & Administrative	1998
55108	072	1170	8.79	Secretaries, Except Legal & Medical	1998
55305	072	290	7.95	Receptionists & Information Clerks	1998
55307	072	40	9.56	Typists, Including Word Processing	1998
55323	072	350	12.85	Order Clerks, Materials, Merchandise & Service	1998
55338	072	1760	10.81	Bookkeeping, Accounting & Auditing Clerks	1998
55341	072	70	10.83	Payroll & Timekeeping Clerks	1998
55344	072	30	11.25	Billing, Cost & Rate Clerks	1998
55347	072	2100	8.32	General Office Clerks	1998
56000	072	240	8.82	Office Machine Operators, Data Processors	1998
56017	072	230	8.77	Data Entry Keyers, Except Composing	1998
58000	072	2200	8.95	Material Recording/Scheduling/Dispatching/Distributing	1998
58017	072	190	6.66	Weighers, Measurers, Checkers & Samplers, Recordkeeping	1998
58023	072	60	8.14	Stock Clerks, Stockroom, Warehouse or Storage Yard	1998
58028	072	1950	9.2	Traffic, Shipping, & Receiving Clerks	1998
59999	072	110	10.11	All Other Clerical & Administrative Support	1998
60000	072	1660	7.15	Service Occupations	1998
61099	072	30	9.26	Other Service Supervisors	1998
63047	072	240	7.22	Guards & Watch Guards	1998
67005	072	1310	7.02	Janitors & Cleaners	1998
67099	072	80	8.13	Other Cleaning & Building Service Workers	1998
70000	072	69970	6.9	Agricultural, Forestry, Fishing & Related	1998
72002	072	3160	14.3	First Line Supervisors, Agricultural/Forestry/Fishing	1998
79011	072	26840	6.16	Graders & Sorters, Agricultural Products	1998
79021	072	11610	7.48	Farm Equipment Operators	1998
79033	072	90	9.3	Pruners	1998
79036	072	590	7.51	Sprayers/Applicators	1998
79041	072	580	7.62	Laborers, Landscaping & Groundskeeping	1998
79856	072	24760	6.37	Farmworkers, Food & Fiber Crops	1998
79999	072	2340	7.76	All Other Agricultural, Forestry & Fishing Workers	1998
80000	072	42770	8.39	Product/Construct/Operate Maintenance/Material Handling	1998
81000	072	3360	12.08	First Line Supervisors-Product/Construct/Maintenance/Related	1998
81002	072	80	14.97	First Line Supervisors, Mechanics/Installers/Repairers	1998
81008	072	2850	11.77	First Line Supervisors, Production & Operating	1998
81011	072	120	15.83	First Line Supervisors, Transport/Moving Machines	1998
81017	072	240	12.66	First Line Supervisors, Helpers/Laborers/Movers-Hand	1998
81099	072	70	12.85	Other First Line Supervisors, Product/Construct/Maintain	1998
83000	072	250	7.83	Inspectors & Related	1998
85000	072	3430	11.13	Mechanics, Installers & Repairers	1998
85110	072	1750	11.05	Machinery Maintenance Mechanics	1998
85132	072	220	9.71	Maintenance Repairers, General Utility	1998
85302	072	150	12.13	Automotive Mechanics	1998
85311	072	40	12.03	Bus & Truck Mechanics & Diesel Engine Specialists	1998
85321	072	950	10.26	Farm Equipment Mechanics	1998
85323	072	270	15.64	Aircraft Mechanics	1998
85999	072	50	8.9	Other Mechanics, Installers & Repairers	1998
87000	072	130	11.2	Construction Trade Workers, Except Material Moving	1998
87202	072	40	15.27	Electricians	1998
87899	072	90	9.27	All Other Construction Trades	1998
89900	072	160	8.56	Precision Workers, NEC	1998
92900	072	3780	7.12	Other Machine Setters, Operators & Tenders	1998
92921	072	220	6.01	Roasting/Baking/Drying Machine Operators	1998
92958	072	50	8.36	Cleaning, Washing & Pickling Equipment Operators	1998
92962	072	390	7.64	Separating, Filtering & Still Machine Operators	1998
92965	072	330	8.31	Crushing/Grinding/Mixing/Blending Machine Operators	1998
92974	072	2110	6.79	Packaging & Filling Machine Operators	1998
92998	072	680	7.54	Other Machine Operators & Tenders	1998
93900	072	970	6.49	Other Hand Workers, NEC	1998
93935	072	600	6.05	Cannery Workers	1998
93956	072	60	6.35	Assemblers/Fabricators Except Machine/Electronic/Precision	1998
93999	072	310	7.36	Other Hand Workers, NEC	1998
97100	072	3900	9.11	Motor Vehicle Operators	1998
97102	072	2940	9.28	Truck Drivers, Heavy or Tractor Trailer	1998
97105	072	960	8.59	Truck Drivers-Light, Include Delivery/Route Workers	1998
97899	072	310	7.45	All Other Transportation & Related Workers	1998
97900	072	3710	8.62	Material Moving Equipment Operators	1998
97938	072	50	10.11	Grader, Bulldozer & Scraper Operators	1998
97947	072	2970	8.87	Industrial Truck & Tractor Operators	1998
97951	072	370	7.28	Conveyor Operators & Tenders	1998
97989	072	320	7.65	Other Material Moving Equipment Operators	1998
98000	072	21320	6.61	Helpers, Laborers & Material Movers, Hand	1998
98799	072	270	6.95	Other Freight, Stock & Material Movers, Hand	1998
98902	072	14400	6.76	Hand Packers & Packagers	1998
98905	072	60	7.24	Vehicle Washers & Equipment Cleaners	1998
98999	072	6590	6.27	Other Helpers, Laborers & Material Movers, Hand	1998
99999	072	230	6.4	Other Product/Construct/Maintenance/Material Handling	1998
00000	074	198720	11.76	Industry Total	1998
10000	074	3060	19.54	Managerial & Administrative	1998
13005	074	420	14.28	Personnel, Training & Labor Relations Managers	1998
13011	074	50	13.52	Marketing/Advertising/Public Relations Managers	1998
13014	074	60	12.46	Administrative Managers	1998
13099	074	30	18.08	Other Administrative Managers	1998
15008	074	500	15.81	Health Services Managers	1998
19005	074	1850	22.23	General Managers & Top Executives	1998
19999	074	150	18.89	All Other Managers & Administrators	1998
20000	074	66960	18.74	Professional/Paraprofessional & Technical Occupations	1998
21100	074	170	13.85	Accountants, Auditors & Other Financial Specialists	1998
21114	074	170	13.85	Accountants & Auditors	1998
21511	074	40	11.52	Personnel, Training & Labor Relations Specialists	1998
21999	074	40	10.48	All Other Management Support	1998
24500	074	30	19.07	Physical & Life Science Technicians & Technologists	1998
32000	074	66610	18.77	Health Practitioners, Technicians & Technologists	1998
32114	074	34240	27.3	Veterinarians & Veterinary Inspectors	1998
32199	074	30	27.97	Other Health Diagnosing & Treating Practitioners	1998
32905	074	200	8.71	Medical & Clinical Laboratory Technicians	1998
32951	074	31980	9.72	Vet Tech&tech	1998
32999	074	160	10.64	Other Health Professionals, Paraprofessionals/Technicians	1998
39999	074	60	12.6	Other Professional, Paraprofessional/Technicians	1998
40000	074	230	8.44	Sales & Related Occupations	1998
41002	074	40	13.68	First Line Supervisors, Sales & Related	1998
49011	074	70	7.25	Salespersons, Retail	1998
49999	074	120	7.62	All Other Sales & Related	1998
50000	074	49750	8.61	Clerical & Administrative Support	1998
51002	074	4440	11.71	First Line Supervisors, Clerical & Administrative	1998
55105	074	1690	8.45	Medical Secretaries	1998
55108	074	2750	8.32	Secretaries, Except Legal & Medical	1998
55305	074	33200	8.13	Receptionists & Information Clerks	1998
55307	074	160	8.84	Typists, Including Word Processing	1998
55338	074	3640	9.83	Bookkeeping, Accounting & Auditing Clerks	1998
55347	074	3330	8.03	General Office Clerks	1998
56000	074	150	8.51	Office Machine Operators, Data Processors	1998
56017	074	150	8.51	Data Entry Keyers, Except Composing	1998
58000	074	170	11.35	Material Recording/Scheduling/Dispatching/Distributing	1998
59999	074	200	10.72	All Other Clerical & Administrative Support	1998
60000	074	2890	6.93	Service Occupations	1998
67005	074	2740	6.8	Janitors & Cleaners	1998
67099	074	70	7.18	Other Cleaning & Building Service Workers	1998
69999	074	70	11.5	All Other Service Workers	1998
70000	074	75030	7.53	Agricultural, Forestry, Fishing & Related	1998
72002	074	200	11.9	First Line Supervisors, Agricultural/Forestry/Fishing	1998
79015	074	70	8.58	Animal Breeders	1998
79016	074	140	11.5	Animal Trainers	1998
79017	074	28590	6.74	Animal Caretakers	1998
79041	074	130	7.2	Laborers, Landscaping & Groundskeeping	1998
79806	074	45180	7.99	Vet Assistants	1998
79858	074	560	8.3	Farmworkers, Farm & Ranch Animals	1998
79999	074	160	8.77	All Other Agricultural, Forestry & Fishing Workers	1998
80000	074	800	7.96	Product/Construct/Operate Maintenance/Material Handling	1998
85000	074	540	7.9	Mechanics, Installers & Repairers	1998
85132	074	540	7.9	Maintenance Repairers, General Utility	1998
97100	074	80	9.83	Motor Vehicle Operators	1998
97105	074	80	9.83	Truck Drivers-Light, Include Delivery/Route Workers	1998
98000	074	150	6.61	Helpers, Laborers & Material Movers, Hand	1998
98999	074	150	6.61	Other Helpers, Laborers & Material Movers, Hand	1998
99999	074	30	11.14	Other Product/Construct/Maintenance/Material Handling	1998
00000	075	53700	9.31	Industry Total	1998
10000	075	3170	17.81	Managerial & Administrative	1998
13002	075	40	21.36	Financial Managers	1998
13005	075	240	13.59	Personnel, Training & Labor Relations Managers	1998
13011	075	290	16.45	Marketing/Advertising/Public Relations Managers	1998
13014	075	40	16.54	Administrative Managers	1998
15008	075	30	14.54	Health Services Managers	1998
19005	075	2390	18.54	General Managers & Top Executives	1998
19999	075	140	15.59	All Other Managers & Administrators	1998
20000	075	2750	12.94	Professional/Paraprofessional & Technical Occupations	1998
21100	075	160	17.53	Accountants, Auditors & Other Financial Specialists	1998
21114	075	160	17.53	Accountants & Auditors	1998
21511	075	140	10.62	Personnel, Training & Labor Relations Specialists	1998
21999	075	80	8.41	All Other Management Support	1998
24300	075	60	12.9	Life Scientists	1998
24305	075	60	12.9	Agricultural & Food Scientists	1998
24500	075	730	10.78	Physical & Life Science Technicians & Technologists	1998
24502	075	730	10.78	Biological/Agricultural/Food Technicians & Technologists	1998
24999	075	40	13.96	All Other Natural Scientists & Related Workers	1998
25100	075	220	19.5	Computer Scientists & Related	1998
25102	075	80	22.12	Systems Analysts	1998
25104	075	40	12.61	Computer Support Specialists	1998
25105	075	50	17.2	Computer Programmers	1998
25199	075	50	22.78	Other Computer Scientists & Related	1998
32000	075	950	13.67	Health Practitioners, Technicians & Technologists	1998
32114	075	250	24.22	Veterinarians & Veterinary Inspectors	1998
32951	075	600	9.66	Vet Tech&tech	1998
32999	075	100	11.25	Other Health Professionals, Paraprofessionals/Technicians	1998
39999	075	280	10.22	Other Professional, Paraprofessional/Technicians	1998
40000	075	640	13.3	Sales & Related Occupations	1998
41002	075	80	16.9	First Line Supervisors, Sales & Related	1998
43000	075	160	15.01	Sales Workers, Services	1998
49005	075	50	16.35	Salespersons, Scientific Products & Services	1998
49008	075	100	17.51	Salespersons, Except Scientific & Retail	1998
49011	075	90	8.21	Salespersons, Retail	1998
49023	075	80	6.51	Cashiers	1998
49999	075	80	11.31	All Other Sales & Related	1998
50000	075	6300	9.76	Clerical & Administrative Support	1998
51002	075	650	13.94	First Line Supervisors, Clerical & Administrative	1998
53123	075	40	14.46	Adjustment Clerks	1998
55108	075	710	9.75	Secretaries, Except Legal & Medical	1998
55305	075	1160	8.44	Receptionists & Information Clerks	1998
55307	075	80	7.96	Typists, Including Word Processing	1998
55321	075	40	9.0	File Clerks	1998
55323	075	50	10.61	Order Clerks, Materials, Merchandise & Service	1998
55338	075	750	10.7	Bookkeeping, Accounting & Auditing Clerks	1998
55347	075	1190	8.72	General Office Clerks	1998
56000	075	350	9.94	Office Machine Operators, Data Processors	1998
56017	075	320	9.81	Data Entry Keyers, Except Composing	1998
56099	075	30	11.26	Other Office Machine Operators	1998
57102	075	70	7.7	Switchboard Operators	1998
58000	075	1070	9.01	Material Recording/Scheduling/Dispatching/Distributing	1998
58017	075	920	8.86	Weighers, Measurers, Checkers & Samplers, Recordkeeping	1998
58028	075	110	10.24	Traffic, Shipping, & Receiving Clerks	1998
58099	075	40	9.17	Other Material Recording, Scheduling & Distributing	1998
59999	075	130	11.04	All Other Clerical & Administrative Support	1998
60000	075	1050	7.81	Service Occupations	1998
63047	075	210	8.77	Guards & Watch Guards	1998
63099	075	40	9.37	Other Protective Service	1998
65000	075	220	7.67	Food, Beverage Preparation & Service Workers	1998
65023	075	110	7.41	Butchers & Meat Cutters	1998
65099	075	110	7.93	Other Food Service Workers	1998
67005	075	380	6.69	Janitors & Cleaners	1998
67099	075	70	8.77	Other Cleaning & Building Service Workers	1998
68099	075	40	6.07	Other Personal Service	1998
69999	075	90	10.15	All Other Service Workers	1998
70000	075	35920	8.29	Agricultural, Forestry, Fishing & Related	1998
72002	075	1220	13.0	First Line Supervisors, Agricultural/Forestry/Fishing	1998
79015	075	1250	12.6	Animal Breeders	1998
79016	075	2760	11.11	Animal Trainers	1998
79017	075	22540	7.53	Animal Caretakers	1998
79041	075	300	7.77	Laborers, Landscaping & Groundskeeping	1998
79806	075	600	9.15	Vet Assistants	1998
79856	075	100	7.58	Farmworkers, Food & Fiber Crops	1998
79858	075	6400	7.97	Farmworkers, Farm & Ranch Animals	1998
79999	075	750	8.24	All Other Agricultural, Forestry & Fishing Workers	1998
80000	075	3870	8.31	Product/Construct/Operate Maintenance/Material Handling	1998
81000	075	40	14.05	First Line Supervisors-Product/Construct/Maintenance/Related	1998
81008	075	40	14.05	First Line Supervisors, Production & Operating	1998
83000	075	180	7.07	Inspectors & Related	1998
85000	075	740	9.24	Mechanics, Installers & Repairers	1998
85132	075	740	9.24	Maintenance Repairers, General Utility	1998
87000	075	50	7.98	Construction Trade Workers, Except Material Moving	1998
87817	075	40	7.86	Fence Erectors	1998
89800	075	1020	7.45	Precision Food Workers	1998
89802	075	1020	7.45	Slaughterers & Butchers	1998
89900	075	70	9.16	Precision Workers, NEC	1998
92900	075	230	7.58	Other Machine Setters, Operators & Tenders	1998
92974	075	120	7.11	Packaging & Filling Machine Operators	1998
92998	075	110	8.08	Other Machine Operators & Tenders	1998
93900	075	520	7.36	Other Hand Workers, NEC	1998
93938	075	390	7.62	Meat, Poultry & Fish Cutters & Trimmers, Hand	1998
93999	075	130	6.57	Other Hand Workers, NEC	1998
97100	075	370	10.31	Motor Vehicle Operators	1998
97102	075	160	10.67	Truck Drivers, Heavy or Tractor Trailer	1998
97105	075	210	10.03	Truck Drivers-Light, Include Delivery/Route Workers	1998
97899	075	40	16.26	All Other Transportation & Related Workers	1998
97900	075	50	10.92	Material Moving Equipment Operators	1998
97947	075	50	10.92	Industrial Truck & Tractor Operators	1998
98000	075	480	6.94	Helpers, Laborers & Material Movers, Hand	1998
98902	075	160	6.73	Hand Packers & Packagers	1998
98999	075	320	7.06	Other Helpers, Laborers & Material Movers, Hand	1998
99999	075	80	10.93	Other Product/Construct/Maintenance/Material Handling	1998
00000	076	183270	6.4	Industry Total	1998
10000	076	1530	23.52	Managerial & Administrative	1998
13002	076	90	22.28	Financial Managers	1998
13005	076	130	18.0	Personnel, Training & Labor Relations Managers	1998
13011	076	50	32.76	Marketing/Advertising/Public Relations Managers	1998
13099	076	40	30.57	Other Administrative Managers	1998
19005	076	1150	23.89	General Managers & Top Executives	1998
19999	076	70	18.71	All Other Managers & Administrators	1998
20000	076	630	17.43	Professional/Paraprofessional & Technical Occupations	1998
21100	076	220	19.87	Accountants, Auditors & Other Financial Specialists	1998
21114	076	220	19.87	Accountants & Auditors	1998
21511	076	60	15.96	Personnel, Training & Labor Relations Specialists	1998
24300	076	150	7.29	Life Scientists	1998
25100	076	40	25.65	Computer Scientists & Related	1998
31323	076	90	26.25	Farm/Home Management Advisors	1998
39999	076	30	19.23	Other Professional, Paraprofessional/Technicians	1998
40000	076	190	21.62	Sales & Related Occupations	1998
49008	076	120	22.64	Salespersons, Except Scientific & Retail	1998
49999	076	70	19.87	All Other Sales & Related	1998
50000	076	2570	9.9	Clerical & Administrative Support	1998
51002	076	320	15.18	First Line Supervisors, Clerical & Administrative	1998
55108	076	610	8.99	Secretaries, Except Legal & Medical	1998
55305	076	120	8.8	Receptionists & Information Clerks	1998
55307	076	30	9.72	Typists, Including Word Processing	1998
55338	076	490	10.12	Bookkeeping, Accounting & Auditing Clerks	1998
55341	076	60	9.3	Payroll & Timekeeping Clerks	1998
55347	076	680	8.64	General Office Clerks	1998
56000	076	50	7.4	Office Machine Operators, Data Processors	1998
56017	076	50	7.4	Data Entry Keyers, Except Composing	1998
58000	076	120	8.82	Material Recording/Scheduling/Dispatching/Distributing	1998
58028	076	120	8.82	Traffic, Shipping, & Receiving Clerks	1998
59999	076	90	10.29	All Other Clerical & Administrative Support	1998
60000	076	190	7.3	Service Occupations	1998
63047	076	60	6.89	Guards & Watch Guards	1998
67005	076	120	7.32	Janitors & Cleaners	1998
70000	076	164110	6.03	Agricultural, Forestry, Fishing & Related	1998
72002	076	3060	11.71	First Line Supervisors, Agricultural/Forestry/Fishing	1998
79011	076	5100	5.75	Graders & Sorters, Agricultural Products	1998
79015	076	40	8.38	Animal Breeders	1998
79021	076	3220	7.6	Farm Equipment Operators	1998
79041	076	300	7.13	Laborers, Landscaping & Groundskeeping	1998
79856	076	150300	5.88	Farmworkers, Food & Fiber Crops	1998
79858	076	210	8.04	Farmworkers, Farm & Ranch Animals	1998
79999	076	1880	6.39	All Other Agricultural, Forestry & Fishing Workers	1998
80000	076	14050	7.45	Product/Construct/Operate Maintenance/Material Handling	1998
81000	076	310	12.27	First Line Supervisors-Product/Construct/Maintenance/Related	1998
81008	076	310	12.27	First Line Supervisors, Production & Operating	1998
85000	076	1040	12.68	Mechanics, Installers & Repairers	1998
85110	076	270	10.9	Machinery Maintenance Mechanics	1998
85302	076	230	14.35	Automotive Mechanics	1998
85321	076	500	13.06	Farm Equipment Mechanics	1998
85999	076	40	10.79	Other Mechanics, Installers & Repairers	1998
92900	076	60	7.55	Other Machine Setters, Operators & Tenders	1998
92998	076	60	7.55	Other Machine Operators & Tenders	1998
93900	076	860	7.33	Other Hand Workers, NEC	1998
97100	076	1440	10.75	Motor Vehicle Operators	1998
97102	076	1300	10.98	Truck Drivers, Heavy or Tractor Trailer	1998
97105	076	130	8.6	Truck Drivers-Light, Include Delivery/Route Workers	1998
97900	076	480	8.2	Material Moving Equipment Operators	1998
97947	076	450	8.18	Industrial Truck & Tractor Operators	1998
97999	076	30	8.42	Other Transportation, Material Moving Equipment	1998
98000	076	9800	6.2	Helpers, Laborers & Material Movers, Hand	1998
98799	076	30	7.01	Other Freight, Stock & Material Movers, Hand	1998
98902	076	9370	6.18	Hand Packers & Packagers	1998
98999	076	400	6.71	Other Helpers, Laborers & Material Movers, Hand	1998
99999	076	60	11.45	Other Product/Construct/Maintenance/Material Handling	1998
00000	078	493400	10.13	Industry Total	1998
10000	078	42060	17.55	Managerial & Administrative	1998
13002	078	220	19.87	Financial Managers	1998
13005	078	60	18.03	Personnel, Training & Labor Relations Managers	1998
13008	078	40	16.64	Purchasing Managers	1998
13011	078	1450	16.83	Marketing/Advertising/Public Relations Managers	1998
13014	078	200	17.03	Administrative Managers	1998
15017	078	280	20.0	Construction Managers	1998
15023	078	120	14.65	Communications/Transportation & Utilities Managers	1998
15031	078	2340	14.19	Nursery & Greenhouse Mgr	1998
15032	078	17360	13.5	Lawn Service Mgr	1998
19005	078	19640	21.55	General Managers & Top Executives	1998
19999	078	350	17.63	All Other Managers & Administrators	1998
20000	078	11380	18.15	Professional/Paraprofessional & Technical Occupations	1998
21100	078	170	20.01	Accountants, Auditors & Other Financial Specialists	1998
21114	078	170	20.01	Accountants & Auditors	1998
21902	078	300	16.49	Cost Estimators	1998
21999	078	200	15.54	All Other Management Support	1998
22100	078	60	23.38	Engineers	1998
22308	078	8020	19.57	Landscape Architects	1998
22311	078	50	16.19	Surveying & Mapping Scientists	1998
22500	078	1700	13.62	Engineering & Related Technicians & Technologists	1998
22514	078	1640	13.58	Drafters	1998
22599	078	60	14.73	Other Engineering & Related Technicians & Technologists	1998
24300	078	30	14.53	Life Scientists	1998
24305	078	30	14.53	Agricultural & Food Scientists	1998
24500	078	270	12.82	Physical & Life Science Technicians & Technologists	1998
24502	078	270	12.82	Biological/Agricultural/Food Technicians & Technologists	1998
24999	078	60	16.79	All Other Natural Scientists & Related Workers	1998
25100	078	30	16.63	Computer Scientists & Related	1998
25104	078	30	16.63	Computer Support Specialists	1998
34038	078	280	12.93	Designers, Except Interior	1998
39999	078	210	17.95	Other Professional, Paraprofessional/Technicians	1998
40000	078	14620	13.22	Sales & Related Occupations	1998
41002	078	5180	15.4	First Line Supervisors, Sales & Related	1998
43000	078	4750	14.39	Sales Workers, Services	1998
43017	078	4690	14.38	Sales Agents, Business Services	1998
43099	078	60	15.08	Other Sales Representatives & Salespersons, Service	1998
49005	078	90	12.94	Salespersons, Scientific Products & Services	1998
49008	078	650	14.77	Salespersons, Except Scientific & Retail	1998
49011	078	1610	8.51	Salespersons, Retail	1998
49023	078	230	6.84	Cashiers	1998
49026	078	1840	8.78	News, Street Vendors & Phone Solicitors	1998
49999	078	270	10.94	All Other Sales & Related	1998
50000	078	28370	10.03	Clerical & Administrative Support	1998
51002	078	1050	13.31	First Line Supervisors, Clerical & Administrative	1998
55108	078	8990	9.76	Secretaries, Except Legal & Medical	1998
55305	078	380	8.56	Receptionists & Information Clerks	1998
55323	078	40	9.94	Order Clerks, Materials, Merchandise & Service	1998
55338	078	7880	11.46	Bookkeeping, Accounting & Auditing Clerks	1998
55341	078	100	9.74	Payroll & Timekeeping Clerks	1998
55344	078	80	11.35	Billing, Cost & Rate Clerks	1998
55347	078	9450	8.8	General Office Clerks	1998
57399	078	30	6.96	Other Mail & Message Distributors	1998
58000	078	150	9.06	Material Recording/Scheduling/Dispatching/Distributing	1998
58008	078	40	9.29	Production, Planning & Expediting Clerks	1998
58023	078	50	8.13	Stock Clerks, Stockroom, Warehouse or Storage Yard	1998
58099	078	60	9.65	Other Material Recording, Scheduling & Distributing	1998
59999	078	210	9.63	All Other Clerical & Administrative Support	1998
60000	078	1760	8.29	Service Occupations	1998
61099	078	170	9.93	Other Service Supervisors	1998
63044	078	40	6.37	Crossing Guards	1998
63047	078	40	8.8	Guards & Watch Guards	1998
67005	078	1170	8.35	Janitors & Cleaners	1998
67099	078	140	7.86	Other Cleaning & Building Service Workers	1998
69999	078	200	7.12	All Other Service Workers	1998
70000	078	368650	8.86	Agricultural, Forestry, Fishing & Related	1998
72002	078	23160	13.47	First Line Supervisors, Agricultural/Forestry/Fishing	1998
73099	078	1140	10.93	Other Timber Cutting & Related Logging Workers	1998
79002	078	150	12.56	Forest/Conservation Workers	1998
79021	078	480	10.56	Farm Equipment Operators	1998
79033	078	28900	10.98	Pruners	1998
79036	078	15800	10.81	Sprayers/Applicators	1998
79041	078	295840	8.18	Laborers, Landscaping & Groundskeeping	1998
79856	078	1180	7.67	Farmworkers, Food & Fiber Crops	1998
79858	078	60	6.58	Farmworkers, Farm & Ranch Animals	1998
79999	078	1940	8.97	All Other Agricultural, Forestry & Fishing Workers	1998
80000	078	26560	11.06	Product/Construct/Operate Maintenance/Material Handling	1998
81000	078	1740	14.55	First Line Supervisors-Product/Construct/Maintenance/Related	1998
81002	078	120	16.2	First Line Supervisors, Mechanics/Installers/Repairers	1998
81005	078	620	15.4	First Line Supervisors, Trades & Extractive	1998
81008	078	70	13.03	First Line Supervisors, Production & Operating	1998
81011	078	100	14.63	First Line Supervisors, Transport/Moving Machines	1998
81017	078	570	13.71	First Line Supervisors, Helpers/Laborers/Movers-Hand	1998
81099	078	260	13.98	Other First Line Supervisors, Product/Construct/Maintain	1998
85000	078	5850	11.82	Mechanics, Installers & Repairers	1998
85110	078	120	12.91	Machinery Maintenance Mechanics	1998
85132	078	1730	10.7	Maintenance Repairers, General Utility	1998
85302	078	1980	12.53	Automotive Mechanics	1998
85311	078	80	13.39	Bus & Truck Mechanics & Diesel Engine Specialists	1998
