occ_code	sic	tot_emp	h_mean	occ_title	year
43-3021	526	440	9.28	Billing and Posting Clerks and Machine Operators	1999
43-3031	526	2120	10.54	Bookkeeping, Accounting, and Auditing Clerks	1999
43-3051	526	50	11.96	Payroll and Timekeeping Clerks	1999
43-3061	526	30	10.0	Procurement Clerks	1999
43-4041	526	40	12.98	Credit Authorizers, Checkers, and Clerks	1999
43-4051	526	310	9.58	Customer Service Representatives	1999
43-4151	526	380	11.42	Order Clerks	1999
43-4171	526	100	8.58	Receptionists and Information Clerks	1999
43-5032	526	50	13.27	Dispatchers, Except Police, Fire, and Ambulance	1999
43-5061	526	30	13.06	Production, Planning, and Expediting Clerks	1999
43-5071	526	950	9.62	Shipping, Receiving, and Traffic Clerks	1999
43-5081	526	2170	7.56	Stock Clerks and Order Fillers	1999
43-6011	526	440	13.35	Executive Secretaries and Administrative Assistants	1999
43-6014	526	540	8.95	Secretaries, Except Legal, Medical, and Executive	1999
43-9011	526	60	10.4	Computer Operators	1999
43-9061	526	1480	9.2	Office Clerks, General	1999
45-0000	526	5300	7.64	Farming, Fishing, and Forestry Occupations	1999
45-1011	526	260	12.56	First-Line Supervisors/Managers of Farming, Fishing, and Forestry Workers	1999
45-2092	526	4330	7.4	Farmworkers and Laborers, Crop, Nursery, and Greenhouse	1999
47-0000	526	310	9.69	Construction and Extraction Occupations	1999
47-2031	526	110	10.7	Carpenters	1999
49-0000	526	5100	11.61	Installation, Maintenance, and Repair Occupations	1999
49-1011	526	410	16.55	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	1999
49-3023	526	130	11.3	Automotive Service Technicians and Mechanics	1999
49-3031	526	80	14.15	Bus and Truck Mechanics and Diesel Engine Specialists	1999
49-3041	526	280	12.02	Farm Equipment Mechanics	1999
49-3053	526	3150	11.41	Outdoor Power Equipment and Other Small Engine Mechanics	1999
49-9042	526	550	10.24	Maintenance and Repair Workers, General	1999
49-9098	526	140	7.22	Helpers--Installation, Maintenance, and Repair Workers	1999
51-0000	526	460	10.92	Production Occupations	1999
51-1011	526	80	17.45	First-Line Supervisors/Managers of Production and Operating Workers	1999
51-2092	526	50	9.73	Team Assemblers	1999
53-0000	526	10540	8.9	Transportation and Material Moving Occupations	1999
53-1021	526	250	16.52	First-Line Supervisors/Managers of Helpers, Laborers, and Material Movers, Hand	1999
53-1031	526	60	19.13	First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators	1999
53-3031	526	50	9.88	Driver/Sales Workers	1999
53-3032	526	1030	12.17	Truck Drivers, Heavy and Tractor-Trailer	1999
53-3033	526	1800	9.52	Truck Drivers, Light Or Delivery Services	1999
53-7051	526	380	11.49	Industrial Truck and Tractor Operators	1999
53-7061	526	30	8.38	Cleaners of Vehicles and Equipment	1999
53-7062	526	6780	7.67	Laborers and Freight, Stock, and Material Movers, Hand	1999
53-7064	526	80	7.17	Packers and Packagers, Hand	1999
00-0000	527	47600	14.35	Industry Total	1999
11-0000	527	4530	29.99	Management Occupations	1999
11-1011	527	150	55.78	Chief Executives	1999
11-1021	527	3490	29.85	General and Operations Managers	1999
11-2011	527	60	24.73	Advertising and Promotions Managers	1999
11-2022	527	330	25.23	Sales Managers	1999
11-3011	527	160	15.98	Administrative Services Managers	1999
11-3031	527	50	31.92	Financial Managers	1999
11-3061	527	30	23.7	Purchasing Managers	1999
11-9141	527	190	37.1	Property, Real Estate, and Community Association Managers	1999
13-0000	527	410	22.85	Business and Financial Operations Occupations	1999
13-1051	527	60	17.83	Cost Estimators	1999
13-2011	527	260	18.32	Accountants and Auditors	1999
27-0000	527	120	10.08	Arts, Design, Entertainment, Sports, and Media Occupations	1999
27-1023	527	30	6.55	Floral Designers	1999
27-1025	527	70	10.36	Interior Designers	1999
33-0000	527	50	6.69	Protective Service Occupations	1999
37-0000	527	1710	7.75	Building and Grounds Cleaning and Maintenance Occupations	1999
37-2011	527	900	6.93	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	1999
37-2012	527	160	6.75	Maids and Housekeeping Cleaners	1999
37-3011	527	630	8.65	Landscaping and Groundskeeping Workers	1999
41-0000	527	17800	15.65	Sales and Related Occupations	1999
41-1011	527	2390	21.25	First-Line Supervisors/Managers of Retail Sales Workers	1999
41-1012	527	410	16.48	First-Line Supervisors/Managers of Non-Retail Sales Workers	1999
41-2021	527	140	9.23	Counter and Rental Clerks	1999
41-2022	527	260	11.79	Parts Salespersons	1999
41-2031	527	12630	15.23	Retail Salespersons	1999
41-4012	527	1520	17.73	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	1999
43-0000	527	8160	10.03	Office and Administrative Support Occupations	1999
43-1011	527	830	14.61	First-Line Supervisors/Managers of Office and Administrative Support Workers	1999
43-3011	527	140	10.01	Bill and Account Collectors	1999
43-3021	527	80	9.33	Billing and Posting Clerks and Machine Operators	1999
43-3031	527	1710	10.85	Bookkeeping, Accounting, and Auditing Clerks	1999
43-4041	527	80	14.43	Credit Authorizers, Checkers, and Clerks	1999
43-4051	527	130	10.52	Customer Service Representatives	1999
43-4151	527	140	9.85	Order Clerks	1999
43-4171	527	190	7.83	Receptionists and Information Clerks	1999
43-5032	527	110	12.06	Dispatchers, Except Police, Fire, and Ambulance	1999
43-5081	527	90	8.38	Stock Clerks and Order Fillers	1999
43-6011	527	740	11.08	Executive Secretaries and Administrative Assistants	1999
43-6014	527	1340	9.13	Secretaries, Except Legal, Medical, and Executive	1999
43-9011	527	50	14.06	Computer Operators	1999
43-9061	527	2340	8.14	Office Clerks, General	1999
47-0000	527	1020	12.21	Construction and Extraction Occupations	1999
47-2031	527	840	12.13	Carpenters	1999
47-2041	527	30	12.72	Carpet Installers	1999
49-0000	527	11830	10.9	Installation, Maintenance, and Repair Occupations	1999
49-1011	527	1030	16.22	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	1999
49-3023	527	290	10.63	Automotive Service Technicians and Mechanics	1999
49-3092	527	380	9.98	Recreational Vehicle Service Technicians	1999
49-9042	527	1360	10.07	Maintenance and Repair Workers, General	1999
49-9095	527	7530	10.72	Manufactured Building and Mobile Home Installers	1999
49-9098	527	890	9.0	Helpers--Installation, Maintenance, and Repair Workers	1999
53-0000	527	1910	10.78	Transportation and Material Moving Occupations	1999
53-1031	527	30	24.84	First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators	1999
53-3032	527	760	13.65	Truck Drivers, Heavy and Tractor-Trailer	1999
53-3033	527	180	8.72	Truck Drivers, Light Or Delivery Services	1999
53-7051	527	60	12.38	Industrial Truck and Tractor Operators	1999
53-7061	527	50	7.48	Cleaners of Vehicles and Equipment	1999
53-7062	527	760	7.98	Laborers and Freight, Stock, and Material Movers, Hand	1999
00-0000	531	2510950	9.49	Industry Total	1999
11-0000	531	77550	22.68	Management Occupations	1999
11-1011	531	980	44.13	Chief Executives	1999
11-1021	531	52780	21.0	General and Operations Managers	1999
11-2011	531	710	26.14	Advertising and Promotions Managers	1999
11-2021	531	1070	28.54	Marketing Managers	1999
11-2022	531	3800	21.36	Sales Managers	1999
11-2031	531	150	39.38	Public Relations Managers	1999
11-3011	531	1490	21.72	Administrative Services Managers	1999
11-3021	531	1770	35.61	Computer and Information Systems Managers	1999
11-3031	531	1370	39.91	Financial Managers	1999
11-3040	531	3470	20.56	Human Resources Managers	1999
11-3061	531	1520	20.69	Purchasing Managers	1999
11-3071	531	1180	27.07	Transportation, Storage, and Distribution Managers	1999
11-9041	531	110	36.1	Engineering Managers	1999
11-9051	531	1230	19.83	Food Service Managers	1999
13-0000	531	24780	16.37	Business and Financial Operations Occupations	1999
13-1021	531	240	27.99	Purchasing Agents and Buyers, Farm Products	1999
13-1022	531	4970	22.5	Wholesale and Retail Buyers, Except Farm Products	1999
13-1023	531	130	23.57	Purchasing Agents, Except Wholesale, Retail, and Farm Products	1999
13-1051	531	110	18.07	Cost Estimators	1999
13-1061	531	1210	17.17	Emergency Management Specialists	1999
13-1071	531	990	14.91	Employment, Recruitment, and Placement Specialists	1999
13-1072	531	4050	12.1	Compensation, Benefits, and Job Analysis Specialists	1999
13-1073	531	6060	12.38	Training and Development Specialists	1999
13-1111	531	1950	20.98	Management Analysts	1999
13-2011	531	1070	17.37	Accountants and Auditors	1999
13-2031	531	140	20.61	Budget Analysts	1999
13-2041	531	140	16.62	Credit Analysts	1999
13-2051	531	130	25.38	Financial Analysts	1999
15-0000	531	5540	25.08	Computer and Mathematical Occupations	1999
15-1021	531	720	21.37	Computer Programmers	1999
15-1041	531	630	16.57	Computer Support Specialists	1999
15-1051	531	3210	27.5	Computer Systems Analysts	1999
15-1061	531	100	21.86	Database Administrators	1999
15-1071	531	230	24.39	Network and Computer Systems Administrators	1999
15-2031	531	30	29.22	Operations Research Analysts	1999
17-0000	531	970	24.33	Architecture and Engineering Occupations	1999
17-2141	531	30	22.36	Mechanical Engineers	1999
17-3023	531	100	14.75	Electrical and Electronic Engineering Technicians	1999
19-0000	531	420	23.3	Life, Physical, and Social Science Occupations	1999
19-3021	531	400	22.84	Market Research Analysts	1999
23-0000	531	450	41.37	Legal Occupations	1999
23-1011	531	340	48.8	Lawyers	1999
27-0000	531	8750	11.07	Arts, Design, Entertainment, Sports, and Media Occupations	1999
27-1022	531	50	9.17	Fashion Designers	1999
27-1023	531	1280	8.1	Floral Designers	1999
27-1024	531	60	15.53	Graphic Designers	1999
27-1025	531	290	16.08	Interior Designers	1999
27-1026	531	6030	9.42	Merchandise Displayers and Window Trimmers	1999
27-3031	531	190	18.44	Public Relations Specialists	1999
27-3043	531	30	16.22	Writers and Authors	1999
27-4021	531	270	10.64	Photographers	1999
29-0000	531	59550	23.96	Healthcare Practitioners and Technical Occupations	1999
29-1041	531	280	35.7	Optometrists	1999
29-2052	531	13350	8.74	Pharmacy Technicians	1999
31-0000	531	3400	10.22	Healthcare Support Occupations	1999
31-9095	531	3320	9.67	Pharmacy Aides	1999
33-0000	531	37790	10.32	Protective Service Occupations	1999
33-9021	531	8640	11.23	Private Detectives and Investigators	1999
33-9032	531	26440	9.37	Security Guards	1999
35-0000	531	33090	8.64	Food Preparation and Serving Related Occupations	1999
35-1012	531	2470	12.01	First-Line Supervisors/Managers of Food Preparation and Serving Workers	1999
35-2011	531	890	7.64	Cooks, Fast Food	1999
35-2012	531	110	8.61	Cooks, Institution and Cafeteria	1999
35-2015	531	1410	7.77	Cooks, Short Order	1999
35-2021	531	5200	8.9	Food Preparation Workers	1999
35-3021	531	15210	7.59	Combined Food Preparation and Serving Workers, Including Fast Food	1999
35-3022	531	3780	7.87	Counter Attendants, Cafeteria, Food Concession, and Coffee Shop	1999
35-3031	531	1200	6.24	Waiters and Waitresses	1999
35-9011	531	150	6.27	Dining Room and Cafeteria Attendants and Bartender Helpers	1999
35-9021	531	390	7.33	Dishwashers	1999
35-9031	531	360	7.5	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop	1999
37-0000	531	33030	8.12	Building and Grounds Cleaning and Maintenance Occupations	1999
37-1011	531	250	11.53	First-Line Supervisors/Managers of Housekeeping and Janitorial Workers	1999
37-2011	531	30960	7.95	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	1999
37-2012	531	1240	8.52	Maids and Housekeeping Cleaners	1999
37-3011	531	160	7.75	Landscaping and Groundskeeping Workers	1999
39-0000	531	38890	8.49	Personal Care and Service Occupations	1999
39-1021	531	900	8.58	First-Line Supervisors/Managers of Personal Service Workers	1999
39-3093	531	8050	7.15	Locker Room, Coatroom, and Dressing Room Attendants	1999
39-5012	531	23680	9.0	Hairdressers, Hairstylists, and Cosmetologists	1999
39-5094	531	3790	8.29	Skin Care Specialists	1999
41-0000	531	1383360	8.18	Sales and Related Occupations	1999
41-1011	531	147370	12.05	First-Line Supervisors/Managers of Retail Sales Workers	1999
41-1012	531	1550	8.46	First-Line Supervisors/Managers of Non-Retail Sales Workers	1999
41-2011	531	317420	7.3	Cashiers	1999
41-2021	531	17990	7.67	Counter and Rental Clerks	1999
41-2022	531	680	9.28	Parts Salespersons	1999
41-2031	531	826140	7.93	Retail Salespersons	1999
41-4012	531	4520	10.0	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	1999
41-9011	531	11150	8.67	Demonstrators and Product Promoters	1999
41-9012	531	120	10.48	Models	1999
41-9041	531	1460	9.14	Telemarketers	1999
43-0000	531	552280	8.72	Office and Administrative Support Occupations	1999
43-1011	531	38030	11.02	First-Line Supervisors/Managers of Office and Administrative Support Workers	1999
43-2011	531	3510	7.84	Switchboard Operators, Including Answering Service	1999
43-3011	531	2890	11.13	Bill and Account Collectors	1999
43-3021	531	5500	9.79	Billing and Posting Clerks and Machine Operators	1999
43-3031	531	6270	9.85	Bookkeeping, Accounting, and Auditing Clerks	1999
43-3051	531	1670	11.2	Payroll and Timekeeping Clerks	1999
43-3061	531	1260	9.11	Procurement Clerks	1999
43-4021	531	1890	10.93	Correspondence Clerks	1999
43-4041	531	3170	9.2	Credit Authorizers, Checkers, and Clerks	1999
43-4051	531	57960	8.72	Customer Service Representatives	1999
43-4071	531	300	9.28	File Clerks	1999
43-4151	531	13840	7.66	Order Clerks	1999
43-4161	531	3580	10.26	Human Resources Assistants, Except Payroll and Timekeeping	1999
43-4171	531	4570	8.08	Receptionists and Information Clerks	1999
43-5021	531	50	16.79	Couriers and Messengers	1999
43-5032	531	160	12.96	Dispatchers, Except Police, Fire, and Ambulance	1999
43-5061	531	3890	10.21	Production, Planning, and Expediting Clerks	1999
43-5071	531	65830	8.24	Shipping, Receiving, and Traffic Clerks	1999
43-5081	531	264380	7.93	Stock Clerks and Order Fillers	1999
43-6011	531	1560	13.8	Executive Secretaries and Administrative Assistants	1999
43-6014	531	1390	10.81	Secretaries, Except Legal, Medical, and Executive	1999
43-9011	531	1010	11.15	Computer Operators	1999
43-9021	531	2720	9.47	Data Entry Keyers	1999
43-9022	531	190	12.18	Word Processors and Typists	1999
43-9051	531	620	9.35	Mail Clerks and Mail Machine Operators, Except Postal Service	1999
43-9061	531	21090	9.34	Office Clerks, General	1999
43-9071	531	1000	10.47	Office Machine Operators, Except Computer	1999
47-0000	531	570	14.67	Construction and Extraction Occupations	1999
47-2031	531	270	13.94	Carpenters	1999
47-2111	531	90	15.35	Electricians	1999
47-2141	531	150	15.37	Painters, Construction and Maintenance	1999
49-0000	531	41320	11.89	Installation, Maintenance, and Repair Occupations	1999
49-1011	531	5410	14.98	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	1999
49-3021	531	1420	9.14	Automotive Body and Related Repairers	1999
49-3023	531	12060	10.08	Automotive Service Technicians and Mechanics	1999
49-3031	531	380	13.65	Bus and Truck Mechanics and Diesel Engine Specialists	1999
49-3093	531	7030	9.33	Tire Repairers and Changers	1999
49-9021	531	1600	15.87	Heating, Air Conditioning, and Refrigeration Mechanics and Installers	1999
49-9031	531	2970	15.94	Home Appliance Repairers	1999
49-9041	531	100	17.35	Industrial Machinery Mechanics	1999
49-9042	531	5530	11.39	Maintenance and Repair Workers, General	1999
49-9098	531	190	9.08	Helpers--Installation, Maintenance, and Repair Workers	1999
51-0000	531	58450	10.03	Production Occupations	1999
51-1011	531	5710	14.72	First-Line Supervisors/Managers of Production and Operating Workers	1999
51-3011	531	6000	10.18	Bakers	1999
51-3021	531	4660	13.78	Butchers and Meat Cutters	1999
51-5021	531	60	12.03	Job Printers	1999
51-6021	531	40	10.8	Pressers, Textile, Garment, and Related Materials	1999
51-6031	531	80	8.75	Sewing Machine Operators	1999
51-6051	531	50	15.67	Sewers, Hand	1999
51-6052	531	4080	10.88	Tailors, Dressmakers, and Custom Sewers	1999
51-6093	531	50	11.8	Upholsterers	1999
51-7021	531	690	13.53	Furniture Finishers	1999
51-9023	531	2900	8.99	Mixing and Blending Machine Setters, Operators, and Tenders	1999
51-9061	531	430	11.17	Inspectors, Testers, Sorters, Samplers, and Weighers	1999
51-9083	531	940	8.86	Ophthalmic Laboratory Technicians	1999
53-0000	531	150750	9.45	Transportation and Material Moving Occupations	1999
53-1021	531	4270	14.73	First-Line Supervisors/Managers of Helpers, Laborers, and Material Movers, Hand	1999
53-1031	531	1450	16.51	First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators	1999
53-3031	531	160	10.11	Driver/Sales Workers	1999
53-3032	531	6680	17.89	Truck Drivers, Heavy and Tractor-Trailer	1999
53-3033	531	1430	13.17	Truck Drivers, Light Or Delivery Services	1999
53-6031	531	510	9.17	Service Station Attendants	1999
53-7011	531	160	11.59	Conveyor Operators and Tenders	1999
53-7051	531	16700	11.5	Industrial Truck and Tractor Operators	1999
53-7062	531	102510	8.45	Laborers and Freight, Stock, and Material Movers, Hand	1999
53-7064	531	14720	7.22	Packers and Packagers, Hand	1999
00-0000	533	145080	7.84	Industry Total	1999
11-0000	533	3310	20.07	Management Occupations	1999
11-1021	533	2660	19.51	General and Operations Managers	1999
11-2022	533	80	23.06	Sales Managers	1999
11-3031	533	50	27.98	Financial Managers	1999
11-3040	533	50	16.98	Human Resources Managers	1999
11-3061	533	80	17.85	Purchasing Managers	1999
13-0000	533	690	15.92	Business and Financial Operations Occupations	1999
13-1022	533	590	15.52	Wholesale and Retail Buyers, Except Farm Products	1999
13-2011	533	60	18.13	Accountants and Auditors	1999
27-0000	533	350	9.93	Arts, Design, Entertainment, Sports, and Media Occupations	1999
27-1026	533	180	8.54	Merchandise Displayers and Window Trimmers	1999
29-0000	533	740	27.05	Healthcare Practitioners and Technical Occupations	1999
29-1051	533	540	30.55	Pharmacists	1999
31-0000	533	370	11.11	Healthcare Support Occupations	1999
33-0000	533	430	7.88	Protective Service Occupations	1999
33-9032	533	370	8.54	Security Guards	1999
35-0000	533	1930	6.89	Food Preparation and Serving Related Occupations	1999
35-1012	533	60	11.69	First-Line Supervisors/Managers of Food Preparation and Serving Workers	1999
35-2021	533	250	6.86	Food Preparation Workers	1999
35-3021	533	1120	6.77	Combined Food Preparation and Serving Workers, Including Fast Food	1999
35-3031	533	190	5.97	Waiters and Waitresses	1999
37-0000	533	1020	6.47	Building and Grounds Cleaning and Maintenance Occupations	1999
37-2011	533	990	6.62	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	1999
41-0000	533	105650	7.44	Sales and Related Occupations	1999
41-1011	533	18070	11.76	First-Line Supervisors/Managers of Retail Sales Workers	1999
41-2011	533	51870	6.42	Cashiers	1999
41-2021	533	310	7.07	Counter and Rental Clerks	1999
41-2031	533	34370	6.68	Retail Salespersons	1999
43-0000	533	26720	7.14	Office and Administrative Support Occupations	1999
43-1011	533	410	11.33	First-Line Supervisors/Managers of Office and Administrative Support Workers	1999
43-3011	533	40	7.78	Bill and Account Collectors	1999
43-3021	533	300	11.16	Billing and Posting Clerks and Machine Operators	1999
43-3031	533	1110	9.14	Bookkeeping, Accounting, and Auditing Clerks	1999
43-3061	533	30	11.19	Procurement Clerks	1999
43-4051	533	990	7.1	Customer Service Representatives	1999
43-4151	533	180	6.98	Order Clerks	1999
43-4171	533	410	7.91	Receptionists and Information Clerks	1999
43-5071	533	1530	7.87	Shipping, Receiving, and Traffic Clerks	1999
43-5081	533	20030	6.61	Stock Clerks and Order Fillers	1999
43-6011	533	150	11.08	Executive Secretaries and Administrative Assistants	1999
43-9061	533	1140	7.99	Office Clerks, General	1999
49-0000	533	290	9.33	Installation, Maintenance, and Repair Occupations	1999
49-1011	533	30	15.82	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	1999
49-3093	533	110	9.15	Tire Repairers and Changers	1999
49-9042	533	80	9.45	Maintenance and Repair Workers, General	1999
51-0000	533	260	8.37	Production Occupations	1999
53-0000	533	3280	7.95	Transportation and Material Moving Occupations	1999
53-3033	533	210	8.87	Truck Drivers, Light Or Delivery Services	1999
53-7062	533	2370	7.31	Laborers and Freight, Stock, and Material Movers, Hand	1999
00-0000	539	184700	8.53	Industry Total	1999
11-0000	539	6900	22.19	Management Occupations	1999
11-1011	539	440	38.57	Chief Executives	1999
11-1021	539	4720	20.94	General and Operations Managers	1999
11-2011	539	80	17.28	Advertising and Promotions Managers	1999
11-2022	539	510	18.2	Sales Managers	1999
11-3011	539	100	23.07	Administrative Services Managers	1999
11-3031	539	120	30.03	Financial Managers	1999
11-3040	539	50	20.02	Human Resources Managers	1999
11-3071	539	30	20.8	Transportation, Storage, and Distribution Managers	1999
13-0000	539	1830	16.42	Business and Financial Operations Occupations	1999
13-1022	539	1230	16.77	Wholesale and Retail Buyers, Except Farm Products	1999
13-1072	539	60	10.46	Compensation, Benefits, and Job Analysis Specialists	1999
13-1073	539	140	9.81	Training and Development Specialists	1999
13-2011	539	180	20.55	Accountants and Auditors	1999
27-0000	539	600	10.37	Arts, Design, Entertainment, Sports, and Media Occupations	1999
27-1025	539	30	23.08	Interior Designers	1999
27-1026	539	500	10.5	Merchandise Displayers and Window Trimmers	1999
29-0000	539	340	23.95	Healthcare Practitioners and Technical Occupations	1999
29-1051	539	190	29.12	Pharmacists	1999
29-2052	539	100	8.74	Pharmacy Technicians	1999
31-0000	539	140	9.69	Healthcare Support Occupations	1999
31-9095	539	110	9.36	Pharmacy Aides	1999
33-0000	539	970	10.3	Protective Service Occupations	1999
33-9021	539	150	11.07	Private Detectives and Investigators	1999
33-9032	539	770	10.79	Security Guards	1999
35-0000	539	2100	7.53	Food Preparation and Serving Related Occupations	1999
35-1012	539	80	10.56	First-Line Supervisors/Managers of Food Preparation and Serving Workers	1999
35-2015	539	250	7.98	Cooks, Short Order	1999
35-2021	539	330	8.02	Food Preparation Workers	1999
35-3021	539	540	7.26	Combined Food Preparation and Serving Workers, Including Fast Food	1999
35-3022	539	320	7.01	Counter Attendants, Cafeteria, Food Concession, and Coffee Shop	1999
35-3031	539	340	5.82	Waiters and Waitresses	1999
35-9021	539	40	5.86	Dishwashers	1999
37-0000	539	3060	6.8	Building and Grounds Cleaning and Maintenance Occupations	1999
37-2011	539	3000	6.93	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	1999
39-0000	539	1190	9.0	Personal Care and Service Occupations	1999
39-3093	539	60	6.98	Locker Room, Coatroom, and Dressing Room Attendants	1999
41-0000	539	125070	7.68	Sales and Related Occupations	1999
41-1011	539	16800	12.1	First-Line Supervisors/Managers of Retail Sales Workers	1999
41-1012	539	100	12.45	First-Line Supervisors/Managers of Non-Retail Sales Workers	1999
41-2011	539	36980	6.55	Cashiers	1999
41-2021	539	2100	7.15	Counter and Rental Clerks	1999
41-2031	539	66390	7.36	Retail Salespersons	1999
41-4012	539	310	12.62	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	1999
41-9011	539	240	8.51	Demonstrators and Product Promoters	1999
41-9041	539	100	9.33	Telemarketers	1999
43-0000	539	32120	7.88	Office and Administrative Support Occupations	1999
43-1011	539	1240	11.28	First-Line Supervisors/Managers of Office and Administrative Support Workers	1999
43-2011	539	160	7.53	Switchboard Operators, Including Answering Service	1999
43-3021	539	190	8.89	Billing and Posting Clerks and Machine Operators	1999
43-3031	539	2170	9.84	Bookkeeping, Accounting, and Auditing Clerks	1999
43-3051	539	50	10.75	Payroll and Timekeeping Clerks	1999
43-3061	539	200	8.22	Procurement Clerks	1999
43-4051	539	1380	8.63	Customer Service Representatives	1999
43-4151	539	290	8.33	Order Clerks	1999
43-4171	539	700	7.6	Receptionists and Information Clerks	1999
43-5061	539	710	8.91	Production, Planning, and Expediting Clerks	1999
43-5071	539	2780	8.51	Shipping, Receiving, and Traffic Clerks	1999
43-5081	539	18090	6.98	Stock Clerks and Order Fillers	1999
43-6011	539	310	11.78	Executive Secretaries and Administrative Assistants	1999
43-6014	539	290	9.65	Secretaries, Except Legal, Medical, and Executive	1999
43-9021	539	230	9.49	Data Entry Keyers	1999
43-9061	539	1890	8.55	Office Clerks, General	1999
49-0000	539	2090	12.7	Installation, Maintenance, and Repair Occupations	1999
49-1011	539	80	14.1	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	1999
49-2097	539	100	14.46	Electronic Home Entertainment Equipment Installers and Repairers	1999
49-3023	539	40	12.48	Automotive Service Technicians and Mechanics	1999
49-3053	539	350	12.97	Outdoor Power Equipment and Other Small Engine Mechanics	1999
49-3093	539	200	8.68	Tire Repairers and Changers	1999
49-9031	539	400	16.28	Home Appliance Repairers	1999
49-9042	539	470	10.11	Maintenance and Repair Workers, General	1999
49-9098	539	30	9.21	Helpers--Installation, Maintenance, and Repair Workers	1999
51-0000	539	1210	11.42	Production Occupations	1999
51-1011	539	50	20.24	First-Line Supervisors/Managers of Production and Operating Workers	1999
51-3011	539	170	10.36	Bakers	1999
51-3021	539	270	13.94	Butchers and Meat Cutters	1999
51-3022	539	50	11.31	Meat, Poultry, and Fish Cutters and Trimmers	1999
51-6052	539	110	9.49	Tailors, Dressmakers, and Custom Sewers	1999
51-9071	539	50	10.94	Jewelers and Precious Stone and Metal Workers	1999
51-9132	539	80	9.75	Photographic Processing Machine Operators	1999
53-0000	539	6380	8.45	Transportation and Material Moving Occupations	1999
53-1021	539	130	13.16	First-Line Supervisors/Managers of Helpers, Laborers, and Material Movers, Hand	1999
53-1031	539	40	21.23	First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators	1999
53-3032	539	400	14.06	Truck Drivers, Heavy and Tractor-Trailer	1999
53-3033	539	660	9.34	Truck Drivers, Light Or Delivery Services	1999
53-7051	539	280	11.04	Industrial Truck and Tractor Operators	1999
53-7062	539	4300	7.45	Laborers and Freight, Stock, and Material Movers, Hand	1999
53-7064	539	320	8.07	Packers and Packagers, Hand	1999
00-0000	541	3082660	9.43	Industry Total	1999
11-0000	541	80190	23.35	Management Occupations	1999
11-1011	541	4550	39.75	Chief Executives	1999
11-1021	541	48980	23.32	General and Operations Managers	1999
11-2011	541	830	20.96	Advertising and Promotions Managers	1999
11-2021	541	960	29.16	Marketing Managers	1999
11-2022	541	3440	22.91	Sales Managers	1999
11-2031	541	230	19.41	Public Relations Managers	1999
11-3011	541	1510	16.84	Administrative Services Managers	1999
11-3021	541	1120	24.61	Computer and Information Systems Managers	1999
11-3031	541	1030	30.68	Financial Managers	1999
11-3040	541	1520	23.45	Human Resources Managers	1999
11-3061	541	2540	17.24	Purchasing Managers	1999
11-3071	541	760	23.15	Transportation, Storage, and Distribution Managers	1999
11-9041	541	210	30.15	Engineering Managers	1999
11-9051	541	2790	15.14	Food Service Managers	1999
11-9111	541	220	32.19	Medical and Health Services Managers	1999
11-9141	541	200	30.76	Property, Real Estate, and Community Association Managers	1999
13-0000	541	16090	17.62	Business and Financial Operations Occupations	1999
13-1021	541	660	15.24	Purchasing Agents and Buyers, Farm Products	1999
13-1022	541	6410	17.04	Wholesale and Retail Buyers, Except Farm Products	1999
13-1023	541	550	21.8	Purchasing Agents, Except Wholesale, Retail, and Farm Products	1999
13-1051	541	70	21.27	Cost Estimators	1999
13-1071	541	1030	14.1	Employment, Recruitment, and Placement Specialists	1999
13-1072	541	180	15.63	Compensation, Benefits, and Job Analysis Specialists	1999
13-1073	541	2210	16.79	Training and Development Specialists	1999
13-2011	541	3030	18.22	Accountants and Auditors	1999
13-2031	541	150	22.87	Budget Analysts	1999
13-2051	541	90	21.8	Financial Analysts	1999
15-0000	541	7630	17.34	Computer and Mathematical Occupations	1999
15-1021	541	1070	22.46	Computer Programmers	1999
15-1041	541	1870	14.8	Computer Support Specialists	1999
15-1051	541	650	25.56	Computer Systems Analysts	1999
15-1061	541	1040	19.08	Database Administrators	1999
15-1071	541	570	21.19	Network and Computer Systems Administrators	1999
15-1081	541	110	19.37	Network Systems and Data Communications Analysts	1999
17-0000	541	590	18.92	Architecture and Engineering Occupations	1999
17-2112	541	40	22.1	Industrial Engineers	1999
17-3011	541	160	16.07	Architectural and Civil Drafters	1999
