occ_code	sic	tot_emp	h_mean	occ_title	year
43-5081	225	1060	10.11	Stock Clerks and Order Fillers	2001
43-5111	225	330	10.22	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2001
43-6011	225	250	17.96	Executive Secretaries and Administrative Assistants	2001
43-6014	225	350	12.97	Secretaries, Except Legal, Medical, and Executive	2001
43-9011	225	70	13.56	Computer Operators	2001
43-9021	225	100	10.79	Data Entry Keyers	2001
43-9061	225	780	10.6	Office Clerks, General	2001
47-0000	225	260	16.15	Construction and Extraction Occupations	2001
47-2111	225	210	15.89	Electricians	2001
49-0000	225	6070	14.12	Installation, Maintenance, and Repair Occupations	2001
49-1011	225	300	20.82	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	2001
49-2092	225	70	14.68	Electric Motor, Power Tool, and Related Repairers	2001
49-2094	225	90	14.25	Electrical and Electronics Repairers, Commercial and Industrial Equipment	2001
49-9021	225	40	13.39	Heating, Air Conditioning, and Refrigeration Mechanics and Installers	2001
49-9041	225	2820	14.14	Industrial Machinery Mechanics	2001
49-9042	225	1740	13.33	Maintenance and Repair Workers, General	2001
49-9043	225	530	13.28	Maintenance Workers, Machinery	2001
49-9044	225	30	16.39	Millwrights	2001
49-9093	225	70	8.07	Fabric Menders, Except Garment	2001
49-9098	225	110	10.01	Helpers--Installation, Maintenance, and Repair Workers	2001
51-0000	225	64510	10.04	Production Occupations	2001
51-1011	225	3520	17.36	First-Line Supervisors/Managers of Production and Operating Workers	2001
51-2092	225	1940	10.48	Team Assemblers	2001
51-5023	225	270	9.33	Printing Machine Operators	2001
51-6011	225	200	9.9	Laundry and Dry-Cleaning Workers	2001
51-6021	225	3080	8.83	Pressers, Textile, Garment, and Related Materials	2001
51-6031	225	11540	8.61	Sewing Machine Operators	2001
51-6051	225	1240	9.0	Sewers, Hand	2001
51-6061	225	6250	10.03	Textile Bleaching and Dyeing Machine Operators and Tenders	2001
51-6062	225	1940	9.97	Textile Cutting Machine Setters, Operators, and Tenders	2001
51-6063	225	14940	9.97	Textile Knitting and Weaving Machine Setters, Operators, and Tenders	2001
51-6064	225	1980	9.19	Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders	2001
51-6091	225	160	11.7	Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers	2001
51-6092	225	640	13.53	Fabric and Apparel Patternmakers	2001
51-8021	225	60	15.22	Stationary Engineers and Boiler Operators	2001
51-9011	225	50	11.94	Chemical Equipment Operators and Tenders	2001
51-9023	225	160	10.33	Mixing and Blending Machine Setters, Operators, and Tenders	2001
51-9031	225	120	7.36	Cutters and Trimmers, Hand	2001
51-9051	225	170	11.77	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2001
51-9061	225	4760	9.79	Inspectors, Testers, Sorters, Samplers, and Weighers	2001
51-9111	225	1090	9.59	Packaging and Filling Machine Operators and Tenders	2001
51-9121	225	70	9.51	Coating, Painting, and Spraying Machine Setters, Operators, and Tenders	2001
51-9198	225	1720	9.19	Helpers--Production Workers	2001
53-0000	225	9870	9.24	Transportation and Material Moving Occupations	2001
53-1021	225	220	15.19	First-Line Supervisors/Managers of Helpers, Laborers, and Material Movers, Hand	2001
53-1031	225	100	15.64	First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators	2001
53-3032	225	180	13.09	Truck Drivers, Heavy and Tractor-Trailer	2001
53-3033	225	170	9.9	Truck Drivers, Light Or Delivery Services	2001
53-7051	225	1100	10.1	Industrial Truck and Tractor Operators	2001
53-7062	225	3150	9.17	Laborers and Freight, Stock, and Material Movers, Hand	2001
53-7063	225	530	9.14	Machine Feeders and Offbearers	2001
53-7064	225	4380	8.53	Packers and Packagers, Hand	2001
00-0000	226	46240	13.09	Industry Total	2001
11-0000	226	2330	35.55	Management Occupations	2001
11-1011	226	160	60.26	Chief Executives	2001
11-1021	226	800	39.51	General and Operations Managers	2001
11-2021	226	30	48.96	Marketing Managers	2001
11-2022	226	170	30.67	Sales Managers	2001
11-3011	226	50	28.14	Administrative Services Managers	2001
11-3021	226	60	35.54	Computer and Information Systems Managers	2001
11-3031	226	110	37.84	Financial Managers	2001
11-3040	226	90	25.98	Human Resources Managers	2001
11-3051	226	650	28.74	Industrial Production Managers	2001
11-3061	226	40	32.19	Purchasing Managers	2001
11-9041	226	60	35.44	Engineering Managers	2001
13-0000	226	390	21.2	Business and Financial Operations Occupations	2001
13-1023	226	90	18.04	Purchasing Agents, Except Wholesale, Retail, and Farm Products	2001
13-1073	226	50	18.08	Training and Development Specialists	2001
13-2011	226	160	24.1	Accountants and Auditors	2001
15-0000	226	160	22.59	Computer and Mathematical Occupations	2001
15-1021	226	50	24.5	Computer Programmers	2001
15-1041	226	40	16.83	Computer Support Specialists	2001
15-1071	226	40	24.86	Network and Computer Systems Administrators	2001
17-0000	226	210	26.12	Architecture and Engineering Occupations	2001
17-2112	226	100	26.9	Industrial Engineers	2001
17-2141	226	30	26.59	Mechanical Engineers	2001
19-0000	226	340	18.01	Life, Physical, and Social Science Occupations	2001
19-2031	226	100	26.27	Chemists	2001
19-4031	226	240	14.4	Chemical Technicians	2001
27-0000	226	540	17.71	Arts, Design, Entertainment, Sports, and Media Occupations	2001
27-1022	226	160	26.03	Fashion Designers	2001
27-1024	226	250	12.51	Graphic Designers	2001
29-0000	226	30	17.31	Healthcare Practitioners and Technical Occupations	2001
33-0000	226	110	10.15	Protective Service Occupations	2001
33-9032	226	110	10.15	Security Guards	2001
37-0000	226	270	10.13	Building and Grounds Cleaning and Maintenance Occupations	2001
37-2011	226	260	9.85	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2001
41-0000	226	620	22.69	Sales and Related Occupations	2001
41-1011	226	40	26.33	First-Line Supervisors/Managers of Retail Sales Workers	2001
41-2031	226	70	10.35	Retail Salespersons	2001
41-4012	226	440	24.63	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	2001
43-0000	226	5330	12.55	Office and Administrative Support Occupations	2001
43-1011	226	240	17.87	First-Line Supervisors/Managers of Office and Administrative Support Workers	2001
43-2011	226	70	10.78	Switchboard Operators, Including Answering Service	2001
43-3021	226	270	13.48	Billing and Posting Clerks and Machine Operators	2001
43-3031	226	380	14.18	Bookkeeping, Accounting, and Auditing Clerks	2001
43-3051	226	120	13.03	Payroll and Timekeeping Clerks	2001
43-4051	226	320	13.82	Customer Service Representatives	2001
43-4151	226	150	12.26	Order Clerks	2001
43-4161	226	60	12.51	Human Resources Assistants, Except Payroll and Timekeeping	2001
43-4171	226	60	10.46	Receptionists and Information Clerks	2001
43-5061	226	550	14.17	Production, Planning, and Expediting Clerks	2001
43-5071	226	1150	11.13	Shipping, Receiving, and Traffic Clerks	2001
43-5081	226	430	11.06	Stock Clerks and Order Fillers	2001
43-5111	226	200	11.01	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2001
43-6011	226	130	16.26	Executive Secretaries and Administrative Assistants	2001
43-6014	226	150	12.98	Secretaries, Except Legal, Medical, and Executive	2001
43-9011	226	160	14.44	Computer Operators	2001
43-9021	226	40	10.44	Data Entry Keyers	2001
43-9061	226	700	10.8	Office Clerks, General	2001
47-0000	226	250	15.15	Construction and Extraction Occupations	2001
47-2111	226	140	16.5	Electricians	2001
47-2141	226	30	12.44	Painters, Construction and Maintenance	2001
49-0000	226	2270	14.74	Installation, Maintenance, and Repair Occupations	2001
49-1011	226	170	22.25	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	2001
49-2092	226	80	15.12	Electric Motor, Power Tool, and Related Repairers	2001
49-2094	226	70	15.76	Electrical and Electronics Repairers, Commercial and Industrial Equipment	2001
49-9041	226	420	14.52	Industrial Machinery Mechanics	2001
49-9042	226	1010	14.13	Maintenance and Repair Workers, General	2001
49-9043	226	290	11.75	Maintenance Workers, Machinery	2001
49-9044	226	60	16.95	Millwrights	2001
49-9098	226	80	12.24	Helpers--Installation, Maintenance, and Repair Workers	2001
51-0000	226	28800	11.02	Production Occupations	2001
51-1011	226	2210	18.81	First-Line Supervisors/Managers of Production and Operating Workers	2001
51-2092	226	890	10.16	Team Assemblers	2001
51-5021	226	40	11.54	Job Printers	2001
51-5022	226	60	14.67	Prepress Technicians and Workers	2001
51-5023	226	1950	11.09	Printing Machine Operators	2001
51-6021	226	470	9.44	Pressers, Textile, Garment, and Related Materials	2001
51-6031	226	1910	9.35	Sewing Machine Operators	2001
51-6051	226	100	10.85	Sewers, Hand	2001
51-6061	226	9310	10.29	Textile Bleaching and Dyeing Machine Operators and Tenders	2001
51-6062	226	650	10.47	Textile Cutting Machine Setters, Operators, and Tenders	2001
51-6063	226	1030	11.22	Textile Knitting and Weaving Machine Setters, Operators, and Tenders	2001
51-6064	226	2280	9.92	Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders	2001
51-6091	226	590	11.09	Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers	2001
51-6092	226	280	13.67	Fabric and Apparel Patternmakers	2001
51-8021	226	90	14.79	Stationary Engineers and Boiler Operators	2001
51-9011	226	200	13.71	Chemical Equipment Operators and Tenders	2001
51-9012	226	40	9.47	Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders	2001
51-9023	226	220	12.31	Mixing and Blending Machine Setters, Operators, and Tenders	2001
51-9032	226	60	10.09	Cutting and Slicing Machine Setters, Operators, and Tenders	2001
51-9051	226	200	9.97	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2001
51-9061	226	2360	10.75	Inspectors, Testers, Sorters, Samplers, and Weighers	2001
51-9111	226	260	8.96	Packaging and Filling Machine Operators and Tenders	2001
51-9121	226	70	11.66	Coating, Painting, and Spraying Machine Setters, Operators, and Tenders	2001
51-9198	226	1360	9.26	Helpers--Production Workers	2001
53-0000	226	4580	10.86	Transportation and Material Moving Occupations	2001
53-1021	226	120	13.7	First-Line Supervisors/Managers of Helpers, Laborers, and Material Movers, Hand	2001
53-1031	226	40	18.27	First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators	2001
53-3032	226	380	19.08	Truck Drivers, Heavy and Tractor-Trailer	2001
53-3033	226	130	10.84	Truck Drivers, Light Or Delivery Services	2001
53-7011	226	90	10.02	Conveyor Operators and Tenders	2001
53-7051	226	820	10.82	Industrial Truck and Tractor Operators	2001
53-7061	226	40	10.63	Cleaners of Vehicles and Equipment	2001
53-7062	226	1480	9.63	Laborers and Freight, Stock, and Material Movers, Hand	2001
53-7063	226	550	9.64	Machine Feeders and Offbearers	2001
53-7064	226	890	9.71	Packers and Packagers, Hand	2001
00-0000	227	61680	13.18	Industry Total	2001
11-0000	227	2550	35.97	Management Occupations	2001
11-1011	227	160	63.68	Chief Executives	2001
11-1021	227	610	44.62	General and Operations Managers	2001
11-2021	227	60	36.19	Marketing Managers	2001
11-2022	227	200	42.22	Sales Managers	2001
11-3011	227	220	22.27	Administrative Services Managers	2001
11-3021	227	90	31.4	Computer and Information Systems Managers	2001
11-3031	227	140	39.03	Financial Managers	2001
11-3040	227	90	27.03	Human Resources Managers	2001
11-3051	227	630	27.56	Industrial Production Managers	2001
11-3061	227	100	24.16	Purchasing Managers	2001
11-9041	227	70	37.64	Engineering Managers	2001
13-0000	227	530	20.89	Business and Financial Operations Occupations	2001
13-1023	227	100	18.03	Purchasing Agents, Except Wholesale, Retail, and Farm Products	2001
13-1051	227	90	23.84	Cost Estimators	2001
13-1073	227	110	17.35	Training and Development Specialists	2001
13-2011	227	150	22.73	Accountants and Auditors	2001
15-0000	227	500	25.78	Computer and Mathematical Occupations	2001
15-1021	227	230	25.35	Computer Programmers	2001
15-1041	227	60	15.4	Computer Support Specialists	2001
15-1071	227	50	25.2	Network and Computer Systems Administrators	2001
17-0000	227	390	24.01	Architecture and Engineering Occupations	2001
17-2112	227	160	25.16	Industrial Engineers	2001
17-2141	227	70	25.24	Mechanical Engineers	2001
17-3026	227	60	19.67	Industrial Engineering Technicians	2001
19-0000	227	110	17.63	Life, Physical, and Social Science Occupations	2001
19-4031	227	60	13.4	Chemical Technicians	2001
27-0000	227	200	19.44	Arts, Design, Entertainment, Sports, and Media Occupations	2001
27-1021	227	60	21.76	Commercial and Industrial Designers	2001
27-1024	227	70	20.26	Graphic Designers	2001
29-0000	227	40	17.81	Healthcare Practitioners and Technical Occupations	2001
33-0000	227	110	10.27	Protective Service Occupations	2001
33-9032	227	110	10.23	Security Guards	2001
37-0000	227	470	9.92	Building and Grounds Cleaning and Maintenance Occupations	2001
37-2011	227	390	9.57	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2001
41-0000	227	1100	20.9	Sales and Related Occupations	2001
41-1012	227	50	20.47	First-Line Supervisors/Managers of Non-Retail Sales Workers	2001
41-4012	227	890	22.22	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	2001
43-0000	227	6770	12.9	Office and Administrative Support Occupations	2001
43-1011	227	240	20.27	First-Line Supervisors/Managers of Office and Administrative Support Workers	2001
43-2011	227	60	10.26	Switchboard Operators, Including Answering Service	2001
43-3021	227	170	12.23	Billing and Posting Clerks and Machine Operators	2001
43-3031	227	470	13.27	Bookkeeping, Accounting, and Auditing Clerks	2001
43-3051	227	130	13.52	Payroll and Timekeeping Clerks	2001
43-3061	227	30	13.65	Procurement Clerks	2001
43-4021	227	40	12.6	Correspondence Clerks	2001
43-4051	227	700	12.89	Customer Service Representatives	2001
43-4161	227	110	13.57	Human Resources Assistants, Except Payroll and Timekeeping	2001
43-4171	227	60	12.36	Receptionists and Information Clerks	2001
43-5061	227	850	13.71	Production, Planning, and Expediting Clerks	2001
43-5071	227	950	12.06	Shipping, Receiving, and Traffic Clerks	2001
43-5081	227	620	11.2	Stock Clerks and Order Fillers	2001
43-5111	227	200	11.17	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2001
43-6011	227	280	15.13	Executive Secretaries and Administrative Assistants	2001
43-6014	227	210	13.35	Secretaries, Except Legal, Medical, and Executive	2001
43-9011	227	70	14.64	Computer Operators	2001
43-9021	227	40	10.9	Data Entry Keyers	2001
43-9022	227	60	11.68	Word Processors and Typists	2001
43-9061	227	500	11.47	Office Clerks, General	2001
43-9111	227	160	16.58	Statistical Assistants	2001
47-0000	227	260	15.84	Construction and Extraction Occupations	2001
47-2111	227	160	15.05	Electricians	2001
49-0000	227	3800	13.91	Installation, Maintenance, and Repair Occupations	2001
49-1011	227	210	20.0	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	2001
49-2094	227	180	15.97	Electrical and Electronics Repairers, Commercial and Industrial Equipment	2001
49-9041	227	1180	14.09	Industrial Machinery Mechanics	2001
49-9042	227	1450	13.36	Maintenance and Repair Workers, General	2001
49-9043	227	350	12.66	Maintenance Workers, Machinery	2001
49-9044	227	60	20.49	Millwrights	2001
49-9093	227	240	9.14	Fabric Menders, Except Garment	2001
49-9098	227	60	13.05	Helpers--Installation, Maintenance, and Repair Workers	2001
51-0000	227	37270	11.51	Production Occupations	2001
51-1011	227	1820	20.11	First-Line Supervisors/Managers of Production and Operating Workers	2001
51-2092	227	2630	12.25	Team Assemblers	2001
51-4041	227	50	13.21	Machinists	2001
51-4191	227	230	11.09	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	2001
51-5023	227	190	10.51	Printing Machine Operators	2001
51-6021	227	440	11.67	Pressers, Textile, Garment, and Related Materials	2001
51-6031	227	2280	9.28	Sewing Machine Operators	2001
51-6061	227	2770	10.32	Textile Bleaching and Dyeing Machine Operators and Tenders	2001
51-6062	227	1980	10.15	Textile Cutting Machine Setters, Operators, and Tenders	2001
51-6063	227	3650	12.09	Textile Knitting and Weaving Machine Setters, Operators, and Tenders	2001
51-6064	227	7150	10.64	Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders	2001
51-6091	227	1460	12.22	Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers	2001
51-6092	227	60	14.38	Fabric and Apparel Patternmakers	2001
51-8021	227	90	14.16	Stationary Engineers and Boiler Operators	2001
51-8031	227	50	12.99	Water and Liquid Waste Treatment Plant and System Operators	2001
51-9011	227	110	13.31	Chemical Equipment Operators and Tenders	2001
51-9023	227	130	11.81	Mixing and Blending Machine Setters, Operators, and Tenders	2001
51-9031	227	220	9.72	Cutters and Trimmers, Hand	2001
51-9032	227	260	10.24	Cutting and Slicing Machine Setters, Operators, and Tenders	2001
51-9051	227	210	11.22	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2001
51-9061	227	3460	10.91	Inspectors, Testers, Sorters, Samplers, and Weighers	2001
51-9111	227	180	10.59	Packaging and Filling Machine Operators and Tenders	2001
51-9121	227	240	11.29	Coating, Painting, and Spraying Machine Setters, Operators, and Tenders	2001
51-9195	227	440	13.63	Molders, Shapers, and Casters, Except Metal and Plastic	2001
51-9198	227	830	9.78	Helpers--Production Workers	2001
53-0000	227	7580	10.55	Transportation and Material Moving Occupations	2001
53-1021	227	130	14.55	First-Line Supervisors/Managers of Helpers, Laborers, and Material Movers, Hand	2001
53-1031	227	90	17.21	First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators	2001
53-3032	227	360	13.44	Truck Drivers, Heavy and Tractor-Trailer	2001
53-3033	227	100	11.46	Truck Drivers, Light Or Delivery Services	2001
53-7011	227	120	10.33	Conveyor Operators and Tenders	2001
53-7051	227	2610	11.46	Industrial Truck and Tractor Operators	2001
53-7062	227	1740	8.81	Laborers and Freight, Stock, and Material Movers, Hand	2001
53-7063	227	1310	10.76	Machine Feeders and Offbearers	2001
53-7064	227	790	9.26	Packers and Packagers, Hand	2001
00-0000	228	64930	12.19	Industry Total	2001
11-0000	228	2000	35.45	Management Occupations	2001
11-1011	228	150	62.58	Chief Executives	2001
11-1021	228	570	40.95	General and Operations Managers	2001
11-2021	228	80	35.79	Marketing Managers	2001
11-2022	228	130	37.83	Sales Managers	2001
11-3011	228	90	28.69	Administrative Services Managers	2001
11-3021	228	50	31.08	Computer and Information Systems Managers	2001
11-3031	228	90	35.14	Financial Managers	2001
11-3040	228	150	25.38	Human Resources Managers	2001
11-3051	228	460	27.05	Industrial Production Managers	2001
11-3061	228	30	30.44	Purchasing Managers	2001
11-9041	228	70	32.6	Engineering Managers	2001
13-0000	228	450	20.07	Business and Financial Operations Occupations	2001
13-1023	228	60	16.75	Purchasing Agents, Except Wholesale, Retail, and Farm Products	2001
13-1073	228	130	15.73	Training and Development Specialists	2001
13-2011	228	160	22.99	Accountants and Auditors	2001
15-0000	228	190	23.7	Computer and Mathematical Occupations	2001
15-1021	228	90	25.93	Computer Programmers	2001
15-1041	228	40	17.85	Computer Support Specialists	2001
17-0000	228	450	19.66	Architecture and Engineering Occupations	2001
17-2112	228	210	23.41	Industrial Engineers	2001
17-3026	228	100	13.94	Industrial Engineering Technicians	2001
19-0000	228	70	14.43	Life, Physical, and Social Science Occupations	2001
19-4031	228	50	12.41	Chemical Technicians	2001
27-0000	228	40	19.83	Arts, Design, Entertainment, Sports, and Media Occupations	2001
29-0000	228	70	17.51	Healthcare Practitioners and Technical Occupations	2001
29-9010	228	40	16.26	Occupational Health and Safety Specialists and Technicians	2001
33-0000	228	140	9.0	Protective Service Occupations	2001
33-9032	228	140	8.99	Security Guards	2001
37-0000	228	500	9.34	Building and Grounds Cleaning and Maintenance Occupations	2001
37-2011	228	410	9.05	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2001
41-0000	228	290	27.69	Sales and Related Occupations	2001
41-4012	228	220	29.16	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	2001
43-0000	228	3660	13.15	Office and Administrative Support Occupations	2001
43-1011	228	260	23.78	First-Line Supervisors/Managers of Office and Administrative Support Workers	2001
43-2011	228	50	10.63	Switchboard Operators, Including Answering Service	2001
43-3021	228	60	12.41	Billing and Posting Clerks and Machine Operators	2001
43-3031	228	240	13.19	Bookkeeping, Accounting, and Auditing Clerks	2001
43-3051	228	120	12.32	Payroll and Timekeeping Clerks	2001
43-3061	228	50	12.12	Procurement Clerks	2001
43-4051	228	240	15.17	Customer Service Representatives	2001
43-4151	228	70	11.03	Order Clerks	2001
43-4161	228	140	12.57	Human Resources Assistants, Except Payroll and Timekeeping	2001
43-4171	228	50	10.31	Receptionists and Information Clerks	2001
43-5061	228	420	14.04	Production, Planning, and Expediting Clerks	2001
43-5071	228	530	11.22	Shipping, Receiving, and Traffic Clerks	2001
43-5081	228	210	10.72	Stock Clerks and Order Fillers	2001
43-5111	228	200	11.24	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2001
43-6011	228	110	15.69	Executive Secretaries and Administrative Assistants	2001
43-6014	228	190	12.49	Secretaries, Except Legal, Medical, and Executive	2001
43-9011	228	30	14.67	Computer Operators	2001
43-9061	228	550	11.1	Office Clerks, General	2001
47-0000	228	580	14.97	Construction and Extraction Occupations	2001
47-2031	228	40	12.29	Carpenters	2001
47-2111	228	470	15.49	Electricians	2001
49-0000	228	7270	13.23	Installation, Maintenance, and Repair Occupations	2001
49-1011	228	140	21.79	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	2001
49-2092	228	110	13.93	Electric Motor, Power Tool, and Related Repairers	2001
49-2094	228	170	15.26	Electrical and Electronics Repairers, Commercial and Industrial Equipment	2001
49-9021	228	190	13.97	Heating, Air Conditioning, and Refrigeration Mechanics and Installers	2001
49-9041	228	2270	13.18	Industrial Machinery Mechanics	2001
49-9042	228	2720	13.22	Maintenance and Repair Workers, General	2001
49-9043	228	1230	12.42	Maintenance Workers, Machinery	2001
49-9044	228	50	13.2	Millwrights	2001
49-9098	228	280	10.99	Helpers--Installation, Maintenance, and Repair Workers	2001
51-0000	228	43900	10.77	Production Occupations	2001
51-1011	228	2370	18.88	First-Line Supervisors/Managers of Production and Operating Workers	2001
51-4041	228	40	12.9	Machinists	2001
51-6021	228	90	9.75	Pressers, Textile, Garment, and Related Materials	2001
51-6031	228	250	9.41	Sewing Machine Operators	2001
51-6061	228	870	10.7	Textile Bleaching and Dyeing Machine Operators and Tenders	2001
51-6062	228	390	9.3	Textile Cutting Machine Setters, Operators, and Tenders	2001
51-6063	228	4300	10.43	Textile Knitting and Weaving Machine Setters, Operators, and Tenders	2001
51-6064	228	26730	10.07	Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders	2001
51-6091	228	1770	11.21	Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers	2001
51-8021	228	70	13.03	Stationary Engineers and Boiler Operators	2001
51-9023	228	140	10.55	Mixing and Blending Machine Setters, Operators, and Tenders	2001
51-9051	228	570	10.71	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders	2001
51-9061	228	1440	11.16	Inspectors, Testers, Sorters, Samplers, and Weighers	2001
51-9111	228	280	9.28	Packaging and Filling Machine Operators and Tenders	2001
51-9198	228	920	9.32	Helpers--Production Workers	2001
53-0000	228	5300	10.52	Transportation and Material Moving Occupations	2001
53-1021	228	80	16.07	First-Line Supervisors/Managers of Helpers, Laborers, and Material Movers, Hand	2001
53-1031	228	60	18.84	First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators	2001
53-3032	228	350	15.36	Truck Drivers, Heavy and Tractor-Trailer	2001
53-3033	228	70	12.09	Truck Drivers, Light Or Delivery Services	2001
53-7011	228	70	10.38	Conveyor Operators and Tenders	2001
53-7051	228	1570	10.87	Industrial Truck and Tractor Operators	2001
53-7061	228	110	9.29	Cleaners of Vehicles and Equipment	2001
53-7062	228	1080	9.44	Laborers and Freight, Stock, and Material Movers, Hand	2001
53-7063	228	710	10.04	Machine Feeders and Offbearers	2001
53-7064	228	860	9.46	Packers and Packagers, Hand	2001
00-0000	229	48930	14.95	Industry Total	2001
11-0000	229	2720	38.47	Management Occupations	2001
11-1011	229	200	54.75	Chief Executives	2001
11-1021	229	830	42.51	General and Operations Managers	2001
11-2021	229	120	40.53	Marketing Managers	2001
11-2022	229	220	36.93	Sales Managers	2001
11-3011	229	60	29.95	Administrative Services Managers	2001
11-3021	229	90	33.08	Computer and Information Systems Managers	2001
11-3031	229	170	38.28	Financial Managers	2001
11-3040	229	120	30.34	Human Resources Managers	2001
11-3051	229	590	32.25	Industrial Production Managers	2001
11-3061	229	70	32.84	Purchasing Managers	2001
11-9041	229	140	39.08	Engineering Managers	2001
13-0000	229	750	22.5	Business and Financial Operations Occupations	2001
13-1023	229	210	20.7	Purchasing Agents, Except Wholesale, Retail, and Farm Products	2001
13-1073	229	110	21.3	Training and Development Specialists	2001
13-2011	229	240	23.83	Accountants and Auditors	2001
15-0000	229	190	24.57	Computer and Mathematical Occupations	2001
15-1021	229	50	28.09	Computer Programmers	2001
15-1041	229	50	19.39	Computer Support Specialists	2001
15-1071	229	50	25.05	Network and Computer Systems Administrators	2001
17-0000	229	850	26.47	Architecture and Engineering Occupations	2001
17-2041	229	50	31.02	Chemical Engineers	2001
17-2071	229	30	35.32	Electrical Engineers	2001
17-2111	229	30	26.28	Health and Safety Engineers, Except Mining Safety Engineers and Inspectors	2001
17-2112	229	290	27.68	Industrial Engineers	2001
17-2141	229	200	29.47	Mechanical Engineers	2001
17-3026	229	90	18.64	Industrial Engineering Technicians	2001
17-3027	229	30	19.62	Mechanical Engineering Technicians	2001
19-0000	229	370	21.81	Life, Physical, and Social Science Occupations	2001
19-2031	229	110	28.99	Chemists	2001
19-4031	229	200	16.11	Chemical Technicians	2001
27-0000	229	40	20.88	Arts, Design, Entertainment, Sports, and Media Occupations	2001
29-0000	229	50	19.49	Healthcare Practitioners and Technical Occupations	2001
29-9010	229	40	20.51	Occupational Health and Safety Specialists and Technicians	2001
33-0000	229	50	10.56	Protective Service Occupations	2001
33-9032	229	40	10.27	Security Guards	2001
37-0000	229	320	10.7	Building and Grounds Cleaning and Maintenance Occupations	2001
37-2011	229	290	10.26	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2001
41-0000	229	740	26.32	Sales and Related Occupations	2001
41-1012	229	60	31.32	First-Line Supervisors/Managers of Non-Retail Sales Workers	2001
41-4011	229	100	26.28	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	2001
41-4012	229	510	26.74	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	2001
43-0000	229	4400	13.83	Office and Administrative Support Occupations	2001
43-1011	229	280	20.9	First-Line Supervisors/Managers of Office and Administrative Support Workers	2001
43-2011	229	50	12.22	Switchboard Operators, Including Answering Service	2001
43-3021	229	170	12.3	Billing and Posting Clerks and Machine Operators	2001
43-3031	229	490	14.11	Bookkeeping, Accounting, and Auditing Clerks	2001
43-3051	229	140	13.54	Payroll and Timekeeping Clerks	2001
43-3061	229	50	13.61	Procurement Clerks	2001
43-4051	229	350	15.12	Customer Service Representatives	2001
43-4151	229	80	12.97	Order Clerks	2001
43-4161	229	90	14.13	Human Resources Assistants, Except Payroll and Timekeeping	2001
43-4171	229	100	11.17	Receptionists and Information Clerks	2001
43-5061	229	320	16.86	Production, Planning, and Expediting Clerks	2001
43-5071	229	950	11.97	Shipping, Receiving, and Traffic Clerks	2001
43-5081	229	260	11.08	Stock Clerks and Order Fillers	2001
43-5111	229	120	12.84	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2001
43-6011	229	270	16.9	Executive Secretaries and Administrative Assistants	2001
43-6014	229	240	12.38	Secretaries, Except Legal, Medical, and Executive	2001
43-9061	229	320	11.77	Office Clerks, General	2001
47-0000	229	260	17.76	Construction and Extraction Occupations	2001
47-2111	229	210	18.53	Electricians	2001
49-0000	229	3730	16.93	Installation, Maintenance, and Repair Occupations	2001
49-1011	229	270	23.55	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	2001
