occ_code	sic	tot_emp	h_mean	occ_title	year
13-1041	501	40	24.77	Compliance Officers, Except Agriculture, Construction, Health and Safety, and Transportation	2000
13-1051	501	230	22.68	Cost Estimators	2000
13-1071	501	120	21.86	Employment, Recruitment, and Placement Specialists	2000
13-1072	501	70	24.48	Compensation, Benefits, and Job Analysis Specialists	2000
13-1073	501	490	28.59	Training and Development Specialists	2000
13-1111	501	270	25.71	Management Analysts	2000
13-2011	501	2690	23.83	Accountants and Auditors	2000
13-2031	501	140	23.72	Budget Analysts	2000
13-2041	501	430	20.32	Credit Analysts	2000
13-2051	501	30	32.14	Financial Analysts	2000
15-0000	501	2880	25.61	Computer and Mathematical Occupations	2000
15-1021	501	880	29.0	Computer Programmers	2000
15-1032	501	30	23.34	Computer Software Engineers, Systems Software	2000
15-1041	501	650	19.54	Computer Support Specialists	2000
15-1051	501	230	28.49	Computer Systems Analysts	2000
15-1061	501	250	25.82	Database Administrators	2000
15-1071	501	370	24.41	Network and Computer Systems Administrators	2000
15-1081	501	40	24.22	Network Systems and Data Communications Analysts	2000
15-2031	501	40	19.87	Operations Research Analysts	2000
17-0000	501	3790	28.69	Architecture and Engineering Occupations	2000
17-2071	501	230	30.53	Electrical Engineers	2000
17-2112	501	500	33.17	Industrial Engineers	2000
17-2141	501	650	27.76	Mechanical Engineers	2000
17-3023	501	500	22.5	Electrical and Electronic Engineering Technicians	2000
17-3024	501	170	18.71	Electro-Mechanical Technicians	2000
17-3026	501	50	28.64	Industrial Engineering Technicians	2000
17-3027	501	230	21.31	Mechanical Engineering Technicians	2000
19-0000	501	190	27.97	Life, Physical, and Social Science Occupations	2000
19-3021	501	160	28.79	Market Research Analysts	2000
23-0000	501	150	17.0	Legal Occupations	2000
23-2093	501	50	13.84	Title Examiners, Abstractors, and Searchers	2000
27-0000	501	820	22.55	Arts, Design, Entertainment, Sports, and Media Occupations	2000
27-1021	501	270	28.48	Commercial and Industrial Designers	2000
27-1024	501	140	17.34	Graphic Designers	2000
27-3031	501	80	28.46	Public Relations Specialists	2000
27-4021	501	30	17.86	Photographers	2000
29-0000	501	60	23.2	Healthcare Practitioners and Technical Occupations	2000
29-1111	501	40	24.36	Registered Nurses	2000
33-0000	501	1880	12.96	Protective Service Occupations	2000
33-9032	501	1760	12.75	Security Guards	2000
35-0000	501	750	7.38	Food Preparation and Serving Related Occupations	2000
35-1012	501	40	10.62	First-Line Supervisors/Managers of Food Preparation and Serving Workers	2000
35-2012	501	50	8.09	Cooks, Institution and Cafeteria	2000
35-3021	501	200	6.77	Combined Food Preparation and Serving Workers, Including Fast Food	2000
37-0000	501	3290	11.16	Building and Grounds Cleaning and Maintenance Occupations	2000
37-2011	501	2970	11.24	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2000
37-2012	501	30	8.06	Maids and Housekeeping Cleaners	2000
37-3011	501	210	9.1	Landscaping and Groundskeeping Workers	2000
41-0000	501	120480	17.29	Sales and Related Occupations	2000
41-1011	501	7550	19.02	First-Line Supervisors/Managers of Retail Sales Workers	2000
41-1012	501	8080	27.03	First-Line Supervisors/Managers of Non-Retail Sales Workers	2000
41-2011	501	2730	8.82	Cashiers	2000
41-2021	501	3580	11.19	Counter and Rental Clerks	2000
41-2022	501	40310	12.27	Parts Salespersons	2000
41-2031	501	10770	17.09	Retail Salespersons	2000
41-4011	501	2590	24.78	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	2000
41-4012	501	40590	20.69	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	2000
41-9041	501	1420	14.39	Telemarketers	2000
41-9091	501	700	18.53	Door-To-Door Sales Workers, News and Street Vendors, and Related Workers	2000
43-0000	501	126370	12.72	Office and Administrative Support Occupations	2000
43-1011	501	8130	19.71	First-Line Supervisors/Managers of Office and Administrative Support Workers	2000
43-2011	501	570	10.26	Switchboard Operators, Including Answering Service	2000
43-3011	501	2370	13.07	Bill and Account Collectors	2000
43-3021	501	2980	11.59	Billing and Posting Clerks and Machine Operators	2000
43-3031	501	12880	11.89	Bookkeeping, Accounting, and Auditing Clerks	2000
43-3051	501	490	13.71	Payroll and Timekeeping Clerks	2000
43-3061	501	450	13.58	Procurement Clerks	2000
43-4021	501	170	13.82	Correspondence Clerks	2000
43-4041	501	730	13.09	Credit Authorizers, Checkers, and Clerks	2000
43-4051	501	5630	13.35	Customer Service Representatives	2000
43-4071	501	440	8.77	File Clerks	2000
43-4151	501	6320	11.7	Order Clerks	2000
43-4161	501	300	14.96	Human Resources Assistants, Except Payroll and Timekeeping	2000
43-4171	501	3300	10.19	Receptionists and Information Clerks	2000
43-5032	501	470	12.06	Dispatchers, Except Police, Fire, and Ambulance	2000
43-5061	501	1100	17.16	Production, Planning, and Expediting Clerks	2000
43-5071	501	16730	11.94	Shipping, Receiving, and Traffic Clerks	2000
43-5081	501	27330	12.09	Stock Clerks and Order Fillers	2000
43-5111	501	4440	19.57	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2000
43-6011	501	3780	15.74	Executive Secretaries and Administrative Assistants	2000
43-6014	501	6270	11.14	Secretaries, Except Legal, Medical, and Executive	2000
43-9011	501	820	14.84	Computer Operators	2000
43-9021	501	1330	10.53	Data Entry Keyers	2000
43-9022	501	170	10.06	Word Processors and Typists	2000
43-9051	501	190	10.82	Mail Clerks and Mail Machine Operators, Except Postal Service	2000
43-9061	501	16490	10.35	Office Clerks, General	2000
43-9071	501	30	10.85	Office Machine Operators, Except Computer	2000
47-0000	501	860	21.53	Construction and Extraction Occupations	2000
47-2031	501	270	15.05	Carpenters	2000
47-2111	501	270	30.33	Electricians	2000
47-2141	501	40	20.27	Painters, Construction and Maintenance	2000
47-2152	501	140	23.22	Plumbers, Pipefitters, and Steamfitters	2000
47-2211	501	50	14.97	Sheet Metal Workers	2000
49-0000	501	65840	14.97	Installation, Maintenance, and Repair Occupations	2000
49-1011	501	5950	22.23	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	2000
49-2092	501	180	11.83	Electric Motor, Power Tool, and Related Repairers	2000
49-2096	501	770	12.55	Electronic Equipment Installers and Repairers, Motor Vehicles	2000
49-3021	501	4060	14.77	Automotive Body and Related Repairers	2000
49-3022	501	710	12.5	Automotive Glass Installers and Repairers	2000
49-3023	501	15820	13.18	Automotive Service Technicians and Mechanics	2000
49-3031	501	22970	15.75	Bus and Truck Mechanics and Diesel Engine Specialists	2000
49-3041	501	470	16.6	Farm Equipment Mechanics	2000
49-3042	501	1540	14.96	Mobile Heavy Equipment Mechanics, Except Engines	2000
49-3052	501	40	19.35	Motorcycle Mechanics	2000
49-3053	501	80	10.21	Outdoor Power Equipment and Other Small Engine Mechanics	2000
49-3093	501	4390	10.9	Tire Repairers and Changers	2000
49-9021	501	100	20.52	Heating, Air Conditioning, and Refrigeration Mechanics and Installers	2000
49-9041	501	300	22.26	Industrial Machinery Mechanics	2000
49-9042	501	2740	14.29	Maintenance and Repair Workers, General	2000
49-9043	501	340	18.16	Maintenance Workers, Machinery	2000
49-9044	501	220	25.06	Millwrights	2000
49-9098	501	840	9.34	Helpers--Installation, Maintenance, and Repair Workers	2000
51-0000	501	26720	13.2	Production Occupations	2000
51-1011	501	1940	23.5	First-Line Supervisors/Managers of Production and Operating Workers	2000
51-2021	501	60	18.51	Coil Winders, Tapers, and Finishers	2000
51-2031	501	230	14.73	Engine and Other Machine Assemblers	2000
51-2092	501	8610	10.65	Team Assemblers	2000
51-4033	501	50	12.79	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2000
51-4041	501	4350	12.9	Machinists	2000
51-4121	501	3070	12.73	Welders, Cutters, Solderers, and Brazers	2000
51-6031	501	190	8.54	Sewing Machine Operators	2000
51-6093	501	60	12.14	Upholsterers	2000
51-8021	501	60	27.62	Stationary Engineers and Boiler Operators	2000
51-9022	501	60	15.34	Grinding and Polishing Workers, Hand	2000
51-9061	501	1660	15.22	Inspectors, Testers, Sorters, Samplers, and Weighers	2000
51-9111	501	800	13.49	Packaging and Filling Machine Operators and Tenders	2000
51-9122	501	1010	16.09	Painters, Transportation Equipment	2000
51-9198	501	230	7.23	Helpers--Production Workers	2000
53-0000	501	120810	10.33	Transportation and Material Moving Occupations	2000
53-1021	501	1930	18.04	First-Line Supervisors/Managers of Helpers, Laborers, and Material Movers, Hand	2000
53-1031	501	1350	17.42	First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators	2000
53-3031	501	8480	10.01	Driver/Sales Workers	2000
53-3032	501	5620	13.28	Truck Drivers, Heavy and Tractor-Trailer	2000
53-3033	501	42210	8.89	Truck Drivers, Light Or Delivery Services	2000
53-3041	501	210	7.69	Taxi Drivers and Chauffeurs	2000
53-6021	501	1640	7.6	Parking Lot Attendants	2000
53-6031	501	250	8.87	Service Station Attendants	2000
53-6051	501	140	8.64	Transportation Inspectors	2000
53-7011	501	70	9.54	Conveyor Operators and Tenders	2000
53-7051	501	8280	16.56	Industrial Truck and Tractor Operators	2000
53-7061	501	6250	8.8	Cleaners of Vehicles and Equipment	2000
53-7062	501	26110	10.33	Laborers and Freight, Stock, and Material Movers, Hand	2000
53-7064	501	4170	10.53	Packers and Packagers, Hand	2000
00-0000	502	177360	17.18	Industry Total	2000
11-0000	502	12710	37.24	Management Occupations	2000
11-1011	502	1090	55.81	Chief Executives	2000
11-1021	502	5920	38.93	General and Operations Managers	2000
11-2011	502	180	33.13	Advertising and Promotions Managers	2000
11-2021	502	180	35.36	Marketing Managers	2000
11-2022	502	1040	41.88	Sales Managers	2000
11-3011	502	620	22.29	Administrative Services Managers	2000
11-3021	502	250	33.87	Computer and Information Systems Managers	2000
11-3031	502	1190	35.32	Financial Managers	2000
11-3040	502	250	28.29	Human Resources Managers	2000
11-3051	502	70	27.65	Industrial Production Managers	2000
11-3061	502	780	23.99	Purchasing Managers	2000
11-3071	502	440	28.26	Transportation, Storage, and Distribution Managers	2000
11-9041	502	40	37.43	Engineering Managers	2000
13-0000	502	4570	21.18	Business and Financial Operations Occupations	2000
13-1021	502	70	19.71	Purchasing Agents and Buyers, Farm Products	2000
13-1022	502	1670	19.86	Wholesale and Retail Buyers, Except Farm Products	2000
13-1023	502	170	17.97	Purchasing Agents, Except Wholesale, Retail, and Farm Products	2000
13-1051	502	220	17.77	Cost Estimators	2000
13-1071	502	50	20.96	Employment, Recruitment, and Placement Specialists	2000
13-1073	502	70	29.21	Training and Development Specialists	2000
13-2011	502	1330	22.35	Accountants and Auditors	2000
13-2031	502	30	24.96	Budget Analysts	2000
13-2041	502	240	20.12	Credit Analysts	2000
15-0000	502	890	24.38	Computer and Mathematical Occupations	2000
15-1021	502	180	29.03	Computer Programmers	2000
15-1041	502	300	19.5	Computer Support Specialists	2000
15-1051	502	50	26.16	Computer Systems Analysts	2000
15-1061	502	100	27.09	Database Administrators	2000
15-1071	502	200	25.99	Network and Computer Systems Administrators	2000
17-0000	502	230	21.36	Architecture and Engineering Occupations	2000
17-2112	502	30	23.55	Industrial Engineers	2000
17-3011	502	40	19.0	Architectural and Civil Drafters	2000
19-0000	502	90	22.54	Life, Physical, and Social Science Occupations	2000
19-3021	502	80	22.23	Market Research Analysts	2000
27-0000	502	4360	18.91	Arts, Design, Entertainment, Sports, and Media Occupations	2000
27-1013	502	60	12.59	Fine Artists, Including Painters, Sculptors, and Illustrators	2000
27-1021	502	310	25.16	Commercial and Industrial Designers	2000
27-1024	502	200	18.27	Graphic Designers	2000
27-1025	502	2990	18.34	Interior Designers	2000
27-1026	502	270	15.5	Merchandise Displayers and Window Trimmers	2000
33-0000	502	50	18.48	Protective Service Occupations	2000
37-0000	502	780	9.01	Building and Grounds Cleaning and Maintenance Occupations	2000
37-2011	502	710	8.95	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2000
37-3011	502	30	8.13	Landscaping and Groundskeeping Workers	2000
41-0000	502	42660	23.5	Sales and Related Occupations	2000
41-1011	502	1150	21.13	First-Line Supervisors/Managers of Retail Sales Workers	2000
41-1012	502	3210	34.77	First-Line Supervisors/Managers of Non-Retail Sales Workers	2000
41-2011	502	770	8.12	Cashiers	2000
41-2021	502	110	9.66	Counter and Rental Clerks	2000
41-2022	502	50	10.78	Parts Salespersons	2000
41-2031	502	5010	14.88	Retail Salespersons	2000
41-4011	502	1390	23.8	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	2000
41-4012	502	28990	24.76	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	2000
41-9031	502	80	19.99	Sales Engineers	2000
41-9091	502	50	20.38	Door-To-Door Sales Workers, News and Street Vendors, and Related Workers	2000
43-0000	502	53430	12.72	Office and Administrative Support Occupations	2000
43-1011	502	3300	20.44	First-Line Supervisors/Managers of Office and Administrative Support Workers	2000
43-2011	502	230	11.38	Switchboard Operators, Including Answering Service	2000
43-3011	502	1190	14.03	Bill and Account Collectors	2000
43-3021	502	1130	12.31	Billing and Posting Clerks and Machine Operators	2000
43-3031	502	5360	13.74	Bookkeeping, Accounting, and Auditing Clerks	2000
43-3051	502	170	14.35	Payroll and Timekeeping Clerks	2000
43-3061	502	290	14.05	Procurement Clerks	2000
43-4021	502	80	12.82	Correspondence Clerks	2000
43-4041	502	420	13.3	Credit Authorizers, Checkers, and Clerks	2000
43-4051	502	4720	13.21	Customer Service Representatives	2000
43-4071	502	180	10.19	File Clerks	2000
43-4151	502	4900	12.88	Order Clerks	2000
43-4161	502	170	14.66	Human Resources Assistants, Except Payroll and Timekeeping	2000
43-4171	502	1980	10.45	Receptionists and Information Clerks	2000
43-5032	502	180	16.78	Dispatchers, Except Police, Fire, and Ambulance	2000
43-5061	502	840	16.1	Production, Planning, and Expediting Clerks	2000
43-5071	502	7510	11.24	Shipping, Receiving, and Traffic Clerks	2000
43-5081	502	6460	10.37	Stock Clerks and Order Fillers	2000
43-5111	502	170	11.93	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2000
43-6011	502	2680	15.23	Executive Secretaries and Administrative Assistants	2000
43-6014	502	2290	11.58	Secretaries, Except Legal, Medical, and Executive	2000
43-9011	502	630	16.32	Computer Operators	2000
43-9021	502	580	10.6	Data Entry Keyers	2000
43-9022	502	50	11.46	Word Processors and Typists	2000
43-9051	502	160	10.42	Mail Clerks and Mail Machine Operators, Except Postal Service	2000
43-9061	502	7210	11.1	Office Clerks, General	2000
47-0000	502	3260	16.92	Construction and Extraction Occupations	2000
47-1011	502	160	26.96	First-Line Supervisors/Managers of Construction Trades and Extraction Workers	2000
47-2031	502	1060	18.15	Carpenters	2000
47-2041	502	1070	16.06	Carpet Installers	2000
47-2042	502	410	16.4	Floor Layers, Except Carpet, Wood, and Hard Tiles	2000
47-2044	502	170	15.12	Tile and Marble Setters	2000
47-2141	502	60	15.42	Painters, Construction and Maintenance	2000
49-0000	502	5470	14.57	Installation, Maintenance, and Repair Occupations	2000
49-1011	502	910	19.19	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	2000
49-2011	502	190	13.5	Computer, Automated Teller, and Office Machine Repairers	2000
49-3023	502	70	12.71	Automotive Service Technicians and Mechanics	2000
49-9021	502	40	14.24	Heating, Air Conditioning, and Refrigeration Mechanics and Installers	2000
49-9042	502	940	13.39	Maintenance and Repair Workers, General	2000
49-9098	502	130	9.47	Helpers--Installation, Maintenance, and Repair Workers	2000
51-0000	502	17800	11.02	Production Occupations	2000
51-1011	502	1310	16.18	First-Line Supervisors/Managers of Production and Operating Workers	2000
51-2091	502	250	14.1	Fiberglass Laminators and Fabricators	2000
51-2092	502	5760	10.04	Team Assemblers	2000
51-4031	502	30	12.1	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2000
51-4041	502	100	15.33	Machinists	2000
51-4121	502	130	11.96	Welders, Cutters, Solderers, and Brazers	2000
51-6031	502	1680	9.59	Sewing Machine Operators	2000
51-6051	502	680	10.74	Sewers, Hand	2000
51-6052	502	400	9.1	Tailors, Dressmakers, and Custom Sewers	2000
51-6093	502	260	11.32	Upholsterers	2000
51-7011	502	450	11.38	Cabinetmakers and Bench Carpenters	2000
51-7021	502	970	10.42	Furniture Finishers	2000
51-7042	502	240	12.37	Woodworking Machine Setters, Operators, and Tenders, Except Sawing	2000
51-9022	502	30	9.09	Grinding and Polishing Workers, Hand	2000
51-9031	502	80	9.25	Cutters and Trimmers, Hand	2000
51-9061	502	260	10.59	Inspectors, Testers, Sorters, Samplers, and Weighers	2000
51-9111	502	240	9.16	Packaging and Filling Machine Operators and Tenders	2000
53-0000	502	30980	11.12	Transportation and Material Moving Occupations	2000
53-1021	502	1250	17.24	First-Line Supervisors/Managers of Helpers, Laborers, and Material Movers, Hand	2000
53-1031	502	400	19.45	First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators	2000
53-3031	502	870	13.41	Driver/Sales Workers	2000
53-3032	502	2440	14.58	Truck Drivers, Heavy and Tractor-Trailer	2000
53-3033	502	5510	11.66	Truck Drivers, Light Or Delivery Services	2000
53-7051	502	2830	11.62	Industrial Truck and Tractor Operators	2000
53-7061	502	780	10.7	Cleaners of Vehicles and Equipment	2000
53-7062	502	13860	9.7	Laborers and Freight, Stock, and Material Movers, Hand	2000
53-7064	502	2620	8.94	Packers and Packagers, Hand	2000
00-0000	503	293540	16.52	Industry Total	2000
11-0000	503	22000	36.05	Management Occupations	2000
11-1011	503	1250	56.36	Chief Executives	2000
11-1021	503	12530	37.63	General and Operations Managers	2000
11-2011	503	120	31.76	Advertising and Promotions Managers	2000
11-2021	503	280	30.16	Marketing Managers	2000
11-2022	503	1530	38.31	Sales Managers	2000
11-3011	503	480	25.57	Administrative Services Managers	2000
11-3021	503	250	36.02	Computer and Information Systems Managers	2000
11-3031	503	2300	31.28	Financial Managers	2000
11-3040	503	250	28.8	Human Resources Managers	2000
11-3051	503	220	33.32	Industrial Production Managers	2000
11-3061	503	1540	24.94	Purchasing Managers	2000
11-3071	503	510	26.22	Transportation, Storage, and Distribution Managers	2000
11-9021	503	200	26.29	Construction Managers	2000
11-9041	503	110	36.02	Engineering Managers	2000
13-0000	503	7450	21.73	Business and Financial Operations Occupations	2000
13-1021	503	160	22.82	Purchasing Agents and Buyers, Farm Products	2000
13-1022	503	3310	20.57	Wholesale and Retail Buyers, Except Farm Products	2000
13-1023	503	470	20.4	Purchasing Agents, Except Wholesale, Retail, and Farm Products	2000
13-1051	503	710	21.25	Cost Estimators	2000
13-1073	503	70	25.0	Training and Development Specialists	2000
13-2011	503	2080	23.32	Accountants and Auditors	2000
13-2031	503	40	22.91	Budget Analysts	2000
13-2041	503	260	21.04	Credit Analysts	2000
15-0000	503	840	23.95	Computer and Mathematical Occupations	2000
15-1021	503	170	27.03	Computer Programmers	2000
15-1041	503	180	18.38	Computer Support Specialists	2000
15-1051	503	130	29.13	Computer Systems Analysts	2000
15-1061	503	90	22.52	Database Administrators	2000
15-1071	503	170	23.9	Network and Computer Systems Administrators	2000
17-0000	503	1370	19.64	Architecture and Engineering Occupations	2000
17-2051	503	50	28.65	Civil Engineers	2000
17-2071	503	40	30.35	Electrical Engineers	2000
17-2112	503	30	25.43	Industrial Engineers	2000
17-2141	503	40	24.03	Mechanical Engineers	2000
17-3011	503	480	17.99	Architectural and Civil Drafters	2000
17-3013	503	80	16.86	Mechanical Drafters	2000
17-3023	503	210	19.98	Electrical and Electronic Engineering Technicians	2000
19-0000	503	60	20.4	Life, Physical, and Social Science Occupations	2000
19-3021	503	50	22.53	Market Research Analysts	2000
27-0000	503	340	18.95	Arts, Design, Entertainment, Sports, and Media Occupations	2000
27-1024	503	40	18.0	Graphic Designers	2000
27-1025	503	50	21.61	Interior Designers	2000
33-0000	503	60	12.3	Protective Service Occupations	2000
33-9032	503	60	12.3	Security Guards	2000
37-0000	503	1070	9.52	Building and Grounds Cleaning and Maintenance Occupations	2000
37-2011	503	740	8.67	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2000
37-2012	503	70	10.45	Maids and Housekeeping Cleaners	2000
37-3011	503	230	10.54	Landscaping and Groundskeeping Workers	2000
41-0000	503	55190	22.69	Sales and Related Occupations	2000
41-1011	503	1340	26.52	First-Line Supervisors/Managers of Retail Sales Workers	2000
41-1012	503	4190	30.97	First-Line Supervisors/Managers of Non-Retail Sales Workers	2000
41-2011	503	440	10.89	Cashiers	2000
41-2021	503	860	12.35	Counter and Rental Clerks	2000
41-2022	503	430	16.17	Parts Salespersons	2000
41-2031	503	3710	14.17	Retail Salespersons	2000
41-4011	503	1970	23.93	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	2000
41-4012	503	40020	23.23	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	2000
41-9011	503	180	22.36	Demonstrators and Product Promoters	2000
41-9031	503	130	24.1	Sales Engineers	2000
41-9041	503	830	11.03	Telemarketers	2000
41-9091	503	260	17.83	Door-To-Door Sales Workers, News and Street Vendors, and Related Workers	2000
43-0000	503	56480	12.99	Office and Administrative Support Occupations	2000
43-1011	503	3680	19.63	First-Line Supervisors/Managers of Office and Administrative Support Workers	2000
43-2011	503	390	10.29	Switchboard Operators, Including Answering Service	2000
43-3011	503	1460	14.03	Bill and Account Collectors	2000
43-3021	503	2570	11.97	Billing and Posting Clerks and Machine Operators	2000
43-3031	503	6820	13.44	Bookkeeping, Accounting, and Auditing Clerks	2000
43-3051	503	250	13.76	Payroll and Timekeeping Clerks	2000
43-3061	503	330	14.95	Procurement Clerks	2000
43-4021	503	30	13.45	Correspondence Clerks	2000
43-4041	503	670	15.86	Credit Authorizers, Checkers, and Clerks	2000
43-4051	503	3250	13.4	Customer Service Representatives	2000
43-4071	503	270	9.53	File Clerks	2000
43-4151	503	4900	13.16	Order Clerks	2000
43-4161	503	310	12.99	Human Resources Assistants, Except Payroll and Timekeeping	2000
43-4171	503	2570	10.17	Receptionists and Information Clerks	2000
43-5011	503	30	15.48	Cargo and Freight Agents	2000
43-5032	503	1000	15.92	Dispatchers, Except Police, Fire, and Ambulance	2000
43-5061	503	570	16.16	Production, Planning, and Expediting Clerks	2000
43-5071	503	7250	12.44	Shipping, Receiving, and Traffic Clerks	2000
43-5081	503	6390	11.04	Stock Clerks and Order Fillers	2000
43-5111	503	180	13.37	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2000
43-6011	503	2200	14.68	Executive Secretaries and Administrative Assistants	2000
43-6014	503	2530	11.58	Secretaries, Except Legal, Medical, and Executive	2000
43-9011	503	650	16.97	Computer Operators	2000
43-9021	503	440	10.95	Data Entry Keyers	2000
43-9022	503	140	12.08	Word Processors and Typists	2000
43-9051	503	50	9.67	Mail Clerks and Mail Machine Operators, Except Postal Service	2000
43-9061	503	7230	11.3	Office Clerks, General	2000
45-0000	503	600	10.91	Farming, Fishing, and Forestry Occupations	2000
45-2041	503	240	11.0	Graders and Sorters, Agricultural Products	2000
47-0000	503	7700	14.51	Construction and Extraction Occupations	2000
47-1011	503	410	19.89	First-Line Supervisors/Managers of Construction Trades and Extraction Workers	2000
47-2022	503	110	11.33	Stonemasons	2000
47-2031	503	1900	14.14	Carpenters	2000
47-2041	503	30	13.02	Carpet Installers	2000
47-2061	503	720	12.29	Construction Laborers	2000
47-2071	503	420	12.01	Paving, Surfacing, and Tamping Equipment Operators	2000
47-2073	503	520	15.06	Operating Engineers and Other Construction Equipment Operators	2000
47-2111	503	80	18.35	Electricians	2000
47-2121	503	1190	15.25	Glaziers	2000
47-2130	503	300	16.37	Insulation Workers	2000
47-2171	503	60	18.66	Reinforcing Iron and Rebar Workers	2000
47-2211	503	200	18.49	Sheet Metal Workers	2000
47-3011	503	240	11.01	Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters	2000
47-3012	503	40	10.67	Helpers--Carpenters	2000
49-0000	503	8570	15.49	Installation, Maintenance, and Repair Occupations	2000
49-1011	503	1260	21.58	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	2000
49-2092	503	30	14.04	Electric Motor, Power Tool, and Related Repairers	2000
49-3022	503	90	15.38	Automotive Glass Installers and Repairers	2000
49-3023	503	220	14.18	Automotive Service Technicians and Mechanics	2000
49-3031	503	950	16.92	Bus and Truck Mechanics and Diesel Engine Specialists	2000
49-3042	503	460	15.94	Mobile Heavy Equipment Mechanics, Except Engines	2000
49-3053	503	30	11.26	Outdoor Power Equipment and Other Small Engine Mechanics	2000
49-3093	503	30	12.75	Tire Repairers and Changers	2000
49-9011	503	530	15.4	Mechanical Door Repairers	2000
49-9021	503	190	13.99	Heating, Air Conditioning, and Refrigeration Mechanics and Installers	2000
49-9041	503	50	14.61	Industrial Machinery Mechanics	2000
49-9042	503	2560	14.69	Maintenance and Repair Workers, General	2000
49-9043	503	70	12.07	Maintenance Workers, Machinery	2000
49-9094	503	30	13.71	Locksmiths and Safe Repairers	2000
49-9098	503	230	11.06	Helpers--Installation, Maintenance, and Repair Workers	2000
51-0000	503	39670	11.67	Production Occupations	2000
51-1011	503	2510	20.05	First-Line Supervisors/Managers of Production and Operating Workers	2000
51-2091	503	300	12.81	Fiberglass Laminators and Fabricators	2000
51-2092	503	16830	10.69	Team Assemblers	2000
51-4023	503	100	12.03	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	2000
51-4031	503	460	10.53	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2000
51-4033	503	90	8.4	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2000
51-4035	503	70	8.66	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	2000
51-4041	503	1850	12.21	Machinists	2000
51-4071	503	130	12.06	Foundry Mold and Coremakers	2000
51-4121	503	2190	12.66	Welders, Cutters, Solderers, and Brazers	2000
51-7011	503	1430	11.44	Cabinetmakers and Bench Carpenters	2000
51-7021	503	60	16.99	Furniture Finishers	2000
51-7031	503	80	13.1	Model Makers, Wood	2000
51-7041	503	890	10.91	Sawing Machine Setters, Operators, and Tenders, Wood	2000
51-7042	503	2450	11.04	Woodworking Machine Setters, Operators, and Tenders, Except Sawing	2000
51-9021	503	100	13.29	Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders	2000
51-9032	503	380	11.12	Cutting and Slicing Machine Setters, Operators, and Tenders	2000
51-9041	503	170	9.98	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders	2000
51-9061	503	360	14.73	Inspectors, Testers, Sorters, Samplers, and Weighers	2000
51-9111	503	810	11.04	Packaging and Filling Machine Operators and Tenders	2000
51-9121	503	60	9.86	Coating, Painting, and Spraying Machine Setters, Operators, and Tenders	2000
51-9198	503	400	9.74	Helpers--Production Workers	2000
53-0000	503	92010	12.23	Transportation and Material Moving Occupations	2000
53-1011	503	30	23.4	Aircraft Cargo Handling Supervisors	2000
53-1021	503	2010	16.7	First-Line Supervisors/Managers of Helpers, Laborers, and Material Movers, Hand	2000
53-1031	503	1630	21.2	First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators	2000
53-3031	503	1480	12.9	Driver/Sales Workers	2000
53-3032	503	23180	14.09	Truck Drivers, Heavy and Tractor-Trailer	2000
53-3033	503	12570	11.69	Truck Drivers, Light Or Delivery Services	2000
53-7011	503	1240	11.97	Conveyor Operators and Tenders	2000
53-7021	503	530	14.04	Crane and Tower Operators	2000
53-7031	503	40	12.74	Dredge Operators	2000
53-7032	503	350	16.68	Excavating and Loading Machine and Dragline Operators	2000
53-7051	503	13880	12.25	Industrial Truck and Tractor Operators	2000
53-7061	503	30	11.79	Cleaners of Vehicles and Equipment	2000
53-7062	503	32580	10.4	Laborers and Freight, Stock, and Material Movers, Hand	2000
53-7063	503	270	10.82	Machine Feeders and Offbearers	2000
